,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
568,48,embed,local,1,a,nonlocal_subj,number,mechanics,officer,hated,herself,The mechanics said that the officer hated herself . <eos>,The mechanics said that the officer hated herself .,the mechanics said that the officer hated ***mask*** .,0.13297642535765583
569,48,embed,local,1,b,nonlocal_subj,number,officers,mechanic,hated,herself,The officers said that the mechanic hated herself . <eos>,The officers said that the mechanic hated herself .,the officers said that the mechanic hated ***mask*** .,0.1801013800068232
570,48,embed,local,1,c,nonlocal_subj,number,bankers,officer,hated,herself,The bankers said that the officer hated herself . <eos>,The bankers said that the officer hated herself .,the bankers said that the officer hated ***mask*** .,0.07469144963517318
571,48,embed,local,1,d,nonlocal_subj,number,officers,banker,hated,herself,The officers said that the banker hated herself . <eos>,The officers said that the banker hated herself .,the officers said that the banker hated ***mask*** .,0.2090601052370788
572,48,embed,nonlocal,0,a,local_subj,number,mechanic,officers,hated,herself,The mechanic said that the officers hated herself . <eos>,The mechanic said that the officers hated herself .,the mechanic said that the officers hated ***mask*** .,0.3574118263827354
573,48,embed,nonlocal,0,b,local_subj,number,officer,mechanics,hated,herself,The officer said that the mechanics hated herself . <eos>,The officer said that the mechanics hated herself .,the officer said that the mechanics hated ***mask*** .,0.32282061653388633
574,48,embed,nonlocal,0,c,local_subj,number,banker,officers,hated,herself,The banker said that the officers hated herself . <eos>,The banker said that the officers hated herself .,the banker said that the officers hated ***mask*** .,0.28925079922859387
575,48,embed,nonlocal,0,d,local_subj,number,officer,bankers,hated,herself,The officer said that the bankers hated herself . <eos>,The officer said that the bankers hated herself .,the officer said that the bankers hated ***mask*** .,0.8170778117358727
576,49,embed,local,1,a,none,none,mechanic,officer,doubted,herself,The mechanic said that the officer doubted herself . <eos>,The mechanic said that the officer doubted herself .,the mechanic said that the officer doubted ***mask*** .,0.04301392062264968
577,49,embed,local,1,b,none,none,officer,mechanic,doubted,herself,The officer said that the mechanic doubted herself . <eos>,The officer said that the mechanic doubted herself .,the officer said that the mechanic doubted ***mask*** .,0.045704306796797864
578,49,embed,local,1,c,none,none,banker,officer,doubted,herself,The banker said that the officer doubted herself . <eos>,The banker said that the officer doubted herself .,the banker said that the officer doubted ***mask*** .,0.02270182435528904
579,49,embed,local,1,d,none,none,officer,banker,doubted,herself,The officer said that the banker doubted herself . <eos>,The officer said that the banker doubted herself .,the officer said that the banker doubted ***mask*** .,0.044941125674629004
580,49,embed,local,1,a,nonlocal_subj,number,mechanics,officer,doubted,herself,The mechanics said that the officer doubted herself . <eos>,The mechanics said that the officer doubted herself .,the mechanics said that the officer doubted ***mask*** .,0.0368176304335365
581,49,embed,local,1,b,nonlocal_subj,number,officers,mechanic,doubted,herself,The officers said that the mechanic doubted herself . <eos>,The officers said that the mechanic doubted herself .,the officers said that the mechanic doubted ***mask*** .,0.06057640540014964
582,49,embed,local,1,c,nonlocal_subj,number,bankers,officer,doubted,herself,The bankers said that the officer doubted herself . <eos>,The bankers said that the officer doubted herself .,the bankers said that the officer doubted ***mask*** .,0.022428898960749392
583,49,embed,local,1,d,nonlocal_subj,number,officers,banker,doubted,herself,The officers said that the banker doubted herself . <eos>,The officers said that the banker doubted herself .,the officers said that the banker doubted ***mask*** .,0.05887354834603323
584,49,embed,nonlocal,0,a,local_subj,number,mechanic,officers,doubted,herself,The mechanic said that the officers doubted herself . <eos>,The mechanic said that the officers doubted herself .,the mechanic said that the officers doubted ***mask*** .,0.13670013593517832
585,49,embed,nonlocal,0,b,local_subj,number,officer,mechanics,doubted,herself,The officer said that the mechanics doubted herself . <eos>,The officer said that the mechanics doubted herself .,the officer said that the mechanics doubted ***mask*** .,0.09682348550972165
586,49,embed,nonlocal,0,c,local_subj,number,banker,officers,doubted,herself,The banker said that the officers doubted herself . <eos>,The banker said that the officers doubted herself .,the banker said that the officers doubted ***mask*** .,0.0686399660007746
587,49,embed,nonlocal,0,d,local_subj,number,officer,bankers,doubted,herself,The officer said that the bankers doubted herself . <eos>,The officer said that the bankers doubted herself .,the officer said that the bankers doubted ***mask*** .,0.3238682680230911
588,50,embed,local,1,a,none,none,mechanic,teacher,hurt,herself,The mechanic said that the teacher hurt herself . <eos>,The mechanic said that the teacher hurt herself .,the mechanic said that the teacher hurt ***mask*** .,0.00224389186863894
589,50,embed,local,1,b,none,none,teacher,mechanic,hurt,herself,The teacher said that the mechanic hurt herself . <eos>,The teacher said that the mechanic hurt herself .,the teacher said that the mechanic hurt ***mask*** .,0.0025094771345939315
590,50,embed,local,1,c,none,none,banker,teacher,hurt,herself,The banker said that the teacher hurt herself . <eos>,The banker said that the teacher hurt herself .,the banker said that the teacher hurt ***mask*** .,0.002070629772816424
591,50,embed,local,1,d,none,none,teacher,banker,hurt,herself,The teacher said that the banker hurt herself . <eos>,The teacher said that the banker hurt herself .,the teacher said that the banker hurt ***mask*** .,0.006966486060243281
592,50,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,hurt,herself,The mechanics said that the teacher hurt herself . <eos>,The mechanics said that the teacher hurt herself .,the mechanics said that the teacher hurt ***mask*** .,0.0023295727058528365
593,50,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,hurt,herself,The teachers said that the mechanic hurt herself . <eos>,The teachers said that the mechanic hurt herself .,the teachers said that the mechanic hurt ***mask*** .,0.002747500456880199
594,50,embed,local,1,c,nonlocal_subj,number,bankers,teacher,hurt,herself,The bankers said that the teacher hurt herself . <eos>,The bankers said that the teacher hurt herself .,the bankers said that the teacher hurt ***mask*** .,0.00240982460049831
595,50,embed,local,1,d,nonlocal_subj,number,teachers,banker,hurt,herself,The teachers said that the banker hurt herself . <eos>,The teachers said that the banker hurt herself .,the teachers said that the banker hurt ***mask*** .,0.009537868202901666
596,50,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,hurt,herself,The mechanic said that the teachers hurt herself . <eos>,The mechanic said that the teachers hurt herself .,the mechanic said that the teachers hurt ***mask*** .,0.006753145358380745
597,50,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,hurt,herself,The teacher said that the mechanics hurt herself . <eos>,The teacher said that the mechanics hurt herself .,the teacher said that the mechanics hurt ***mask*** .,0.014395049190948278
598,50,embed,nonlocal,0,c,local_subj,number,banker,teachers,hurt,herself,The banker said that the teachers hurt herself . <eos>,The banker said that the teachers hurt herself .,the banker said that the teachers hurt ***mask*** .,0.006518179156710809
599,50,embed,nonlocal,0,d,local_subj,number,teacher,bankers,hurt,herself,The teacher said that the bankers hurt herself . <eos>,The teacher said that the bankers hurt herself .,the teacher said that the bankers hurt ***mask*** .,0.025746076084385953
600,51,embed,local,1,a,none,none,mechanic,teacher,injured,herself,The mechanic said that the teacher injured herself . <eos>,The mechanic said that the teacher injured herself .,the mechanic said that the teacher injured ***mask*** .,4.278649996563862e-05
601,51,embed,local,1,b,none,none,teacher,mechanic,injured,herself,The teacher said that the mechanic injured herself . <eos>,The teacher said that the mechanic injured herself .,the teacher said that the mechanic injured ***mask*** .,0.0001302622672211472
