,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
2026,29,hated,embed,local,1,c,rc_subj,number,banker,managers,hurt,himself,The banker that the managers hated hurt himself . <eos>,The banker that the managers hated hurt himself .,the banker that the managers hated hurt ***mask*** .,0.006569557576333715
2027,29,hated,embed,local,1,d,rc_subj,number,manager,bankers,hurt,himself,The manager that the bankers hated hurt himself . <eos>,The manager that the bankers hated hurt himself .,the manager that the bankers hated hurt ***mask*** .,0.004338831214542939
2028,30,hated,embed,local,1,a,none,none,mechanic,manager,injured,himself,The mechanic that the manager hated injured himself . <eos>,The mechanic that the manager hated injured himself .,the mechanic that the manager hated injured ***mask*** .,0.002493186726448664
2029,30,hated,embed,local,1,b,none,none,manager,mechanic,injured,himself,The manager that the mechanic hated injured himself . <eos>,The manager that the mechanic hated injured himself .,the manager that the mechanic hated injured ***mask*** .,0.0013143966700720486
2030,30,hated,embed,local,1,c,none,none,banker,manager,injured,himself,The banker that the manager hated injured himself . <eos>,The banker that the manager hated injured himself .,the banker that the manager hated injured ***mask*** .,0.015082941437261332
2031,30,hated,embed,local,1,d,none,none,manager,banker,injured,himself,The manager that the banker hated injured himself . <eos>,The manager that the banker hated injured himself .,the manager that the banker hated injured ***mask*** .,0.002248298903263595
2032,30,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,injured,himself,The mechanics that the manager hated injured himself . <eos>,The mechanics that the manager hated injured himself .,the mechanics that the manager hated injured ***mask*** .,0.009901461542245216
2033,30,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,injured,himself,The managers that the mechanic hated injured himself . <eos>,The managers that the mechanic hated injured himself .,the managers that the mechanic hated injured ***mask*** .,0.0032854027628742236
2034,30,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,injured,himself,The bankers that the manager hated injured himself . <eos>,The bankers that the manager hated injured himself .,the bankers that the manager hated injured ***mask*** .,0.006867803628878801
2035,30,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,injured,himself,The managers that the banker hated injured himself . <eos>,The managers that the banker hated injured himself .,the managers that the banker hated injured ***mask*** .,0.0030973555838781524
2036,30,hated,embed,local,1,a,rc_subj,number,mechanic,managers,injured,himself,The mechanic that the managers hated injured himself . <eos>,The mechanic that the managers hated injured himself .,the mechanic that the managers hated injured ***mask*** .,0.014842427388842042
2037,30,hated,embed,local,1,b,rc_subj,number,manager,mechanics,injured,himself,The manager that the mechanics hated injured himself . <eos>,The manager that the mechanics hated injured himself .,the manager that the mechanics hated injured ***mask*** .,0.015220718121319275
2038,30,hated,embed,local,1,c,rc_subj,number,banker,managers,injured,himself,The banker that the managers hated injured himself . <eos>,The banker that the managers hated injured himself .,the banker that the managers hated injured ***mask*** .,0.02646167398296919
2039,30,hated,embed,local,1,d,rc_subj,number,manager,bankers,injured,himself,The manager that the bankers hated injured himself . <eos>,The manager that the bankers hated injured himself .,the manager that the bankers hated injured ***mask*** .,0.005040586550083206
2040,31,hated,embed,local,1,a,none,none,mechanic,manager,congratulated,himself,The mechanic that the manager hated congratulated himself . <eos>,The mechanic that the manager hated congratulated himself .,the mechanic that the manager hated congratulated ***mask*** .,0.0037949481270848078
2041,31,hated,embed,local,1,b,none,none,manager,mechanic,congratulated,himself,The manager that the mechanic hated congratulated himself . <eos>,The manager that the mechanic hated congratulated himself .,the manager that the mechanic hated congratulated ***mask*** .,0.004557280112621866
2042,31,hated,embed,local,1,c,none,none,banker,manager,congratulated,himself,The banker that the manager hated congratulated himself . <eos>,The banker that the manager hated congratulated himself .,the banker that the manager hated congratulated ***mask*** .,0.005542852372621075
2043,31,hated,embed,local,1,d,none,none,manager,banker,congratulated,himself,The manager that the banker hated congratulated himself . <eos>,The manager that the banker hated congratulated himself .,the manager that the banker hated congratulated ***mask*** .,0.005637616178052871
2044,31,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,congratulated,himself,The mechanics that the manager hated congratulated himself . <eos>,The mechanics that the manager hated congratulated himself .,the mechanics that the manager hated congratulated ***mask*** .,0.012884576040176786
2045,31,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,congratulated,himself,The managers that the mechanic hated congratulated himself . <eos>,The managers that the mechanic hated congratulated himself .,the managers that the mechanic hated congratulated ***mask*** .,0.008846465254135231
2046,31,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,congratulated,himself,The bankers that the manager hated congratulated himself . <eos>,The bankers that the manager hated congratulated himself .,the bankers that the manager hated congratulated ***mask*** .,0.013085647964327854
2047,31,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,congratulated,himself,The managers that the banker hated congratulated himself . <eos>,The managers that the banker hated congratulated himself .,the managers that the banker hated congratulated ***mask*** .,0.014763585584937417
2048,31,hated,embed,local,1,a,rc_subj,number,mechanic,managers,congratulated,himself,The mechanic that the managers hated congratulated himself . <eos>,The mechanic that the managers hated congratulated himself .,the mechanic that the managers hated congratulated ***mask*** .,0.004718179525457838
2049,31,hated,embed,local,1,b,rc_subj,number,manager,mechanics,congratulated,himself,The manager that the mechanics hated congratulated himself . <eos>,The manager that the mechanics hated congratulated himself .,the manager that the mechanics hated congratulated ***mask*** .,0.00826842243023759
2050,31,hated,embed,local,1,c,rc_subj,number,banker,managers,congratulated,himself,The banker that the managers hated congratulated himself . <eos>,The banker that the managers hated congratulated himself .,the banker that the managers hated congratulated ***mask*** .,0.006899576830977198
2051,31,hated,embed,local,1,d,rc_subj,number,manager,bankers,congratulated,himself,The manager that the bankers hated congratulated himself . <eos>,The manager that the bankers hated congratulated himself .,the manager that the bankers hated congratulated ***mask*** .,0.009236765549242612
2052,32,hated,embed,local,1,a,none,none,mechanic,manager,embarrassed,himself,The mechanic that the manager hated embarrassed himself . <eos>,The mechanic that the manager hated embarrassed himself .,the mechanic that the manager hated embarrassed ***mask*** .,0.021693498377639325
2053,32,hated,embed,local,1,b,none,none,manager,mechanic,embarrassed,himself,The manager that the mechanic hated embarrassed himself . <eos>,The manager that the mechanic hated embarrassed himself .,the manager that the mechanic hated embarrassed ***mask*** .,0.00637646193656731
2054,32,hated,embed,local,1,c,none,none,banker,manager,embarrassed,himself,The banker that the manager hated embarrassed himself . <eos>,The banker that the manager hated embarrassed himself .,the banker that the manager hated embarrassed ***mask*** .,0.015544334689978966
2055,32,hated,embed,local,1,d,none,none,manager,banker,embarrassed,himself,The manager that the banker hated embarrassed himself . <eos>,The manager that the banker hated embarrassed himself .,the manager that the banker hated embarrassed ***mask*** .,0.008916809047594704
2056,32,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,embarrassed,himself,The mechanics that the manager hated embarrassed himself . <eos>,The mechanics that the manager hated embarrassed himself .,the mechanics that the manager hated embarrassed ***mask*** .,0.02313297943527329
2057,32,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,embarrassed,himself,The managers that the mechanic hated embarrassed himself . <eos>,The managers that the mechanic hated embarrassed himself .,the managers that the mechanic hated embarrassed ***mask*** .,0.012376589525774324
2058,32,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,embarrassed,himself,The bankers that the manager hated embarrassed himself . <eos>,The bankers that the manager hated embarrassed himself .,the bankers that the manager hated embarrassed ***mask*** .,0.025420804101357327
2059,32,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,embarrassed,himself,The managers that the banker hated embarrassed himself . <eos>,The managers that the banker hated embarrassed himself .,the managers that the banker hated embarrassed ***mask*** .,0.017017294900708392
2060,32,hated,embed,local,1,a,rc_subj,number,mechanic,managers,embarrassed,himself,The mechanic that the managers hated embarrassed himself . <eos>,The mechanic that the managers hated embarrassed himself .,the mechanic that the managers hated embarrassed ***mask*** .,0.0333995834652323
2061,32,hated,embed,local,1,b,rc_subj,number,manager,mechanics,embarrassed,himself,The manager that the mechanics hated embarrassed himself . <eos>,The manager that the mechanics hated embarrassed himself .,the manager that the mechanics hated embarrassed ***mask*** .,0.009643513170494451
2062,32,hated,embed,local,1,c,rc_subj,number,banker,managers,embarrassed,himself,The banker that the managers hated embarrassed himself . <eos>,The banker that the managers hated embarrassed himself .,the banker that the managers hated embarrassed ***mask*** .,0.02198159020717844
2063,32,hated,embed,local,1,d,rc_subj,number,manager,bankers,embarrassed,himself,The manager that the bankers hated embarrassed himself . <eos>,The manager that the bankers hated embarrassed himself .,the manager that the bankers hated embarrassed ***mask*** .,0.00946436363695395
2064,33,hated,embed,local,1,a,none,none,mechanic,manager,disguised,himself,The mechanic that the manager hated disguised himself . <eos>,The mechanic that the manager hated disguised himself .,the mechanic that the manager hated disguised ***mask*** .,7.644535310583518e-05
2065,33,hated,embed,local,1,b,none,none,manager,mechanic,disguised,himself,The manager that the mechanic hated disguised himself . <eos>,The manager that the mechanic hated disguised himself .,the manager that the mechanic hated disguised ***mask*** .,3.628966384129461e-05
2066,33,hated,embed,local,1,c,none,none,banker,manager,disguised,himself,The banker that the manager hated disguised himself . <eos>,The banker that the manager hated disguised himself .,the banker that the manager hated disguised ***mask*** .,5.821768867814528e-05
2067,33,hated,embed,local,1,d,none,none,manager,banker,disguised,himself,The manager that the banker hated disguised himself . <eos>,The manager that the banker hated disguised himself .,the manager that the banker hated disguised ***mask*** .,3.52002753304775e-05
2068,33,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,disguised,himself,The mechanics that the manager hated disguised himself . <eos>,The mechanics that the manager hated disguised himself .,the mechanics that the manager hated disguised ***mask*** .,0.0001569719143458833
