,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
574,48,simple,local,c-command,1,a,female,distractor,number,girls,wife,devoted,themselves,The girls near the wife devoted themselves . <eos>,The girls near the wife devoted themselves .,the girls near the wife devoted ***mask*** .,3.897080246647933e-06
575,48,simple,local,c-command,1,b,female,distractor,number,wives,girl,devoted,themselves,The wives near the girl devoted themselves . <eos>,The wives near the girl devoted themselves .,the wives near the girl devoted ***mask*** .,2.08383254632444e-06
576,49,simple,local,c-command,1,a,male,none,none,boys,actors,considered,themselves,The boys near the actors considered themselves . <eos>,The boys near the actors considered themselves .,the boys near the actors considered ***mask*** .,0.013307233147105605
577,49,simple,local,c-command,1,b,male,none,none,actors,boys,considered,themselves,The actors near the boys considered themselves . <eos>,The actors near the boys considered themselves .,the actors near the boys considered ***mask*** .,0.019892169716861956
578,49,simple,local,c-command,1,a,female,none,none,girls,wives,considered,themselves,The girls near the wives considered themselves . <eos>,The girls near the wives considered themselves .,the girls near the wives considered ***mask*** .,0.016462775855781007
579,49,simple,local,c-command,1,b,female,none,none,wives,girls,considered,themselves,The wives near the girls considered themselves . <eos>,The wives near the girls considered themselves .,the wives near the girls considered ***mask*** .,0.032125874766544625
580,49,simple,local,no-c-command,0,a,male,head,number,boy,actors,considered,themselves,The boy near the actors considered themselves . <eos>,The boy near the actors considered themselves .,the boy near the actors considered ***mask*** .,0.42845357193663536
581,49,simple,local,no-c-command,0,b,male,head,number,actor,boys,considered,themselves,The actor near the boys considered themselves . <eos>,The actor near the boys considered themselves .,the actor near the boys considered ***mask*** .,0.15759100845271115
582,49,simple,local,no-c-command,0,a,female,head,number,girl,wives,considered,themselves,The girl near the wives considered themselves . <eos>,The girl near the wives considered themselves .,the girl near the wives considered ***mask*** .,0.2267587550876297
583,49,simple,local,no-c-command,0,b,female,head,number,wife,girls,considered,themselves,The wife near the girls considered themselves . <eos>,The wife near the girls considered themselves .,the wife near the girls considered ***mask*** .,0.17690852363058998
584,49,simple,local,c-command,1,a,male,distractor,number,boys,actor,considered,themselves,The boys near the actor considered themselves . <eos>,The boys near the actor considered themselves .,the boys near the actor considered ***mask*** .,0.01345964648440046
585,49,simple,local,c-command,1,b,male,distractor,number,actors,boy,considered,themselves,The actors near the boy considered themselves . <eos>,The actors near the boy considered themselves .,the actors near the boy considered ***mask*** .,0.046080339396143415
586,49,simple,local,c-command,1,a,female,distractor,number,girls,wife,considered,themselves,The girls near the wife considered themselves . <eos>,The girls near the wife considered themselves .,the girls near the wife considered ***mask*** .,0.021935847059811362
587,49,simple,local,c-command,1,b,female,distractor,number,wives,girl,considered,themselves,The wives near the girl considered themselves . <eos>,The wives near the girl considered themselves .,the wives near the girl considered ***mask*** .,0.034419756506845256
588,50,simple,local,c-command,1,a,male,none,none,boys,actors,identified,themselves,The boys near the actors identified themselves . <eos>,The boys near the actors identified themselves .,the boys near the actors identified ***mask*** .,5.0124169757799035e-05
589,50,simple,local,c-command,1,b,male,none,none,actors,boys,identified,themselves,The actors near the boys identified themselves . <eos>,The actors near the boys identified themselves .,the actors near the boys identified ***mask*** .,4.047726940969669e-05
590,50,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls near the wives identified themselves . <eos>,The girls near the wives identified themselves .,the girls near the wives identified ***mask*** .,2.9083706692108477e-05
591,50,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives near the girls identified themselves . <eos>,The wives near the girls identified themselves .,the wives near the girls identified ***mask*** .,2.820815848648679e-05
592,50,simple,local,no-c-command,0,a,male,head,number,boy,actors,identified,themselves,The boy near the actors identified themselves . <eos>,The boy near the actors identified themselves .,the boy near the actors identified ***mask*** .,0.003218533896222539
593,50,simple,local,no-c-command,0,b,male,head,number,actor,boys,identified,themselves,The actor near the boys identified themselves . <eos>,The actor near the boys identified themselves .,the actor near the boys identified ***mask*** .,0.0011003401370986133
594,50,simple,local,no-c-command,0,a,female,head,number,girl,wives,identified,themselves,The girl near the wives identified themselves . <eos>,The girl near the wives identified themselves .,the girl near the wives identified ***mask*** .,0.0003004746875148442
595,50,simple,local,no-c-command,0,b,female,head,number,wife,girls,identified,themselves,The wife near the girls identified themselves . <eos>,The wife near the girls identified themselves .,the wife near the girls identified ***mask*** .,0.0003852822144984569
596,50,simple,local,c-command,1,a,male,distractor,number,boys,actor,identified,themselves,The boys near the actor identified themselves . <eos>,The boys near the actor identified themselves .,the boys near the actor identified ***mask*** .,3.1136903459817715e-05
597,50,simple,local,c-command,1,b,male,distractor,number,actors,boy,identified,themselves,The actors near the boy identified themselves . <eos>,The actors near the boy identified themselves .,the actors near the boy identified ***mask*** .,0.0001053368997312608
598,50,simple,local,c-command,1,a,female,distractor,number,girls,wife,identified,themselves,The girls near the wife identified themselves . <eos>,The girls near the wife identified themselves .,the girls near the wife identified ***mask*** .,4.195166415428594e-05
599,50,simple,local,c-command,1,b,female,distractor,number,wives,girl,identified,themselves,The wives near the girl identified themselves . <eos>,The wives near the girl identified themselves .,the wives near the girl identified ***mask*** .,2.4707222171677945e-05
600,51,simple,local,c-command,1,a,male,none,none,boys,actors,made,themselves,The boys near the actors made themselves . <eos>,The boys near the actors made themselves .,the boys near the actors made ***mask*** .,0.061908519246288964
601,51,simple,local,c-command,1,b,male,none,none,actors,boys,made,themselves,The actors near the boys made themselves . <eos>,The actors near the boys made themselves .,the actors near the boys made ***mask*** .,0.07886039017857775
602,51,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls near the wives made themselves . <eos>,The girls near the wives made themselves .,the girls near the wives made ***mask*** .,0.02816332672843228
603,51,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives near the girls made themselves . <eos>,The wives near the girls made themselves .,the wives near the girls made ***mask*** .,0.053815402724916354
604,51,simple,local,no-c-command,0,a,male,head,number,boy,actors,made,themselves,The boy near the actors made themselves . <eos>,The boy near the actors made themselves .,the boy near the actors made ***mask*** .,0.7195310620458948
605,51,simple,local,no-c-command,0,b,male,head,number,actor,boys,made,themselves,The actor near the boys made themselves . <eos>,The actor near the boys made themselves .,the actor near the boys made ***mask*** .,0.6184952255579523
606,51,simple,local,no-c-command,0,a,female,head,number,girl,wives,made,themselves,The girl near the wives made themselves . <eos>,The girl near the wives made themselves .,the girl near the wives made ***mask*** .,0.23870588095234338
607,51,simple,local,no-c-command,0,b,female,head,number,wife,girls,made,themselves,The wife near the girls made themselves . <eos>,The wife near the girls made themselves .,the wife near the girls made ***mask*** .,0.22642126748980462
608,51,simple,local,c-command,1,a,male,distractor,number,boys,actor,made,themselves,The boys near the actor made themselves . <eos>,The boys near the actor made themselves .,the boys near the actor made ***mask*** .,0.11874573646188429
609,51,simple,local,c-command,1,b,male,distractor,number,actors,boy,made,themselves,The actors near the boy made themselves . <eos>,The actors near the boy made themselves .,the actors near the boy made ***mask*** .,0.0797440750725448
610,51,simple,local,c-command,1,a,female,distractor,number,girls,wife,made,themselves,The girls near the wife made themselves . <eos>,The girls near the wife made themselves .,the girls near the wife made ***mask*** .,0.0461098135671999
