,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
1927,21,hated,embed,nonlocal,0,d,matrix_subj,number,surgeons,banker,doubted,herself,The surgeons that the banker hated doubted herself . <eos>,The surgeons that the banker hated doubted herself .,the surgeons that the banker hated doubted ***mask*** .,0.030777049764967084
1928,21,hated,embed,local,1,a,rc_subj,number,mechanic,surgeons,doubted,herself,The mechanic that the surgeons hated doubted herself . <eos>,The mechanic that the surgeons hated doubted herself .,the mechanic that the surgeons hated doubted ***mask*** .,0.013669805998512067
1929,21,hated,embed,local,1,b,rc_subj,number,surgeon,mechanics,doubted,herself,The surgeon that the mechanics hated doubted herself . <eos>,The surgeon that the mechanics hated doubted herself .,the surgeon that the mechanics hated doubted ***mask*** .,0.021618617099962295
1930,21,hated,embed,local,1,c,rc_subj,number,banker,surgeons,doubted,herself,The banker that the surgeons hated doubted herself . <eos>,The banker that the surgeons hated doubted herself .,the banker that the surgeons hated doubted ***mask*** .,0.01306802530916308
1931,21,hated,embed,local,1,d,rc_subj,number,surgeon,bankers,doubted,herself,The surgeon that the bankers hated doubted herself . <eos>,The surgeon that the bankers hated doubted herself .,the surgeon that the bankers hated doubted ***mask*** .,0.027600169154874343
1932,22,hated,embed,local,1,a,none,none,mechanic,farmer,hurt,herself,The mechanic that the farmer hated hurt herself . <eos>,The mechanic that the farmer hated hurt herself .,the mechanic that the farmer hated hurt ***mask*** .,0.0833197663443334
1933,22,hated,embed,local,1,b,none,none,farmer,mechanic,hurt,herself,The farmer that the mechanic hated hurt herself . <eos>,The farmer that the mechanic hated hurt herself .,the farmer that the mechanic hated hurt ***mask*** .,0.03836587192208807
1934,22,hated,embed,local,1,c,none,none,banker,farmer,hurt,herself,The banker that the farmer hated hurt herself . <eos>,The banker that the farmer hated hurt herself .,the banker that the farmer hated hurt ***mask*** .,0.11460418876765498
1935,22,hated,embed,local,1,d,none,none,farmer,banker,hurt,herself,The farmer that the banker hated hurt herself . <eos>,The farmer that the banker hated hurt herself .,the farmer that the banker hated hurt ***mask*** .,0.07717488700138966
1936,22,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,hurt,herself,The mechanics that the farmer hated hurt herself . <eos>,The mechanics that the farmer hated hurt herself .,the mechanics that the farmer hated hurt ***mask*** .,0.13954204788552588
1937,22,hated,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,hurt,herself,The farmers that the mechanic hated hurt herself . <eos>,The farmers that the mechanic hated hurt herself .,the farmers that the mechanic hated hurt ***mask*** .,0.04973637734217845
1938,22,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,hurt,herself,The bankers that the farmer hated hurt herself . <eos>,The bankers that the farmer hated hurt herself .,the bankers that the farmer hated hurt ***mask*** .,0.14730893659492708
1939,22,hated,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,hurt,herself,The farmers that the banker hated hurt herself . <eos>,The farmers that the banker hated hurt herself .,the farmers that the banker hated hurt ***mask*** .,0.09505591359388926
1940,22,hated,embed,local,1,a,rc_subj,number,mechanic,farmers,hurt,herself,The mechanic that the farmers hated hurt herself . <eos>,The mechanic that the farmers hated hurt herself .,the mechanic that the farmers hated hurt ***mask*** .,0.08584378392173499
1941,22,hated,embed,local,1,b,rc_subj,number,farmer,mechanics,hurt,herself,The farmer that the mechanics hated hurt herself . <eos>,The farmer that the mechanics hated hurt herself .,the farmer that the mechanics hated hurt ***mask*** .,0.05036961372285003
1942,22,hated,embed,local,1,c,rc_subj,number,banker,farmers,hurt,herself,The banker that the farmers hated hurt herself . <eos>,The banker that the farmers hated hurt herself .,the banker that the farmers hated hurt ***mask*** .,0.12382793756777005
1943,22,hated,embed,local,1,d,rc_subj,number,farmer,bankers,hurt,herself,The farmer that the bankers hated hurt herself . <eos>,The farmer that the bankers hated hurt herself .,the farmer that the bankers hated hurt ***mask*** .,0.1662315858669088
1944,23,hated,embed,local,1,a,none,none,mechanic,farmer,injured,herself,The mechanic that the farmer hated injured herself . <eos>,The mechanic that the farmer hated injured herself .,the mechanic that the farmer hated injured ***mask*** .,0.04219554993205123
1945,23,hated,embed,local,1,b,none,none,farmer,mechanic,injured,herself,The farmer that the mechanic hated injured herself . <eos>,The farmer that the mechanic hated injured herself .,the farmer that the mechanic hated injured ***mask*** .,0.019027302900320942
1946,23,hated,embed,local,1,c,none,none,banker,farmer,injured,herself,The banker that the farmer hated injured herself . <eos>,The banker that the farmer hated injured herself .,the banker that the farmer hated injured ***mask*** .,0.36420475597548846
1947,23,hated,embed,local,1,d,none,none,farmer,banker,injured,herself,The farmer that the banker hated injured herself . <eos>,The farmer that the banker hated injured herself .,the farmer that the banker hated injured ***mask*** .,0.061104074885054135
1948,23,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,injured,herself,The mechanics that the farmer hated injured herself . <eos>,The mechanics that the farmer hated injured herself .,the mechanics that the farmer hated injured ***mask*** .,0.05488150768460916
1949,23,hated,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,injured,herself,The farmers that the mechanic hated injured herself . <eos>,The farmers that the mechanic hated injured herself .,the farmers that the mechanic hated injured ***mask*** .,0.007566649487264608
1950,23,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,injured,herself,The bankers that the farmer hated injured herself . <eos>,The bankers that the farmer hated injured herself .,the bankers that the farmer hated injured ***mask*** .,0.06726682994716451
1951,23,hated,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,injured,herself,The farmers that the banker hated injured herself . <eos>,The farmers that the banker hated injured herself .,the farmers that the banker hated injured ***mask*** .,0.01333819309756029
1952,23,hated,embed,local,1,a,rc_subj,number,mechanic,farmers,injured,herself,The mechanic that the farmers hated injured herself . <eos>,The mechanic that the farmers hated injured herself .,the mechanic that the farmers hated injured ***mask*** .,0.052119649925554054
1953,23,hated,embed,local,1,b,rc_subj,number,farmer,mechanics,injured,herself,The farmer that the mechanics hated injured herself . <eos>,The farmer that the mechanics hated injured herself .,the farmer that the mechanics hated injured ***mask*** .,0.06832159574328486
1954,23,hated,embed,local,1,c,rc_subj,number,banker,farmers,injured,herself,The banker that the farmers hated injured herself . <eos>,The banker that the farmers hated injured herself .,the banker that the farmers hated injured ***mask*** .,0.0916472986208017
1955,23,hated,embed,local,1,d,rc_subj,number,farmer,bankers,injured,herself,The farmer that the bankers hated injured herself . <eos>,The farmer that the bankers hated injured herself .,the farmer that the bankers hated injured ***mask*** .,0.12436082555039045
1956,24,hated,embed,local,1,a,none,none,mechanic,farmer,congratulated,herself,The mechanic that the farmer hated congratulated herself . <eos>,The mechanic that the farmer hated congratulated herself .,the mechanic that the farmer hated congratulated ***mask*** .,0.015068088525736528
1957,24,hated,embed,local,1,b,none,none,farmer,mechanic,congratulated,herself,The farmer that the mechanic hated congratulated herself . <eos>,The farmer that the mechanic hated congratulated herself .,the farmer that the mechanic hated congratulated ***mask*** .,0.016761411566802262
1958,24,hated,embed,local,1,c,none,none,banker,farmer,congratulated,herself,The banker that the farmer hated congratulated herself . <eos>,The banker that the farmer hated congratulated herself .,the banker that the farmer hated congratulated ***mask*** .,0.03143923725353747
1959,24,hated,embed,local,1,d,none,none,farmer,banker,congratulated,herself,The farmer that the banker hated congratulated herself . <eos>,The farmer that the banker hated congratulated herself .,the farmer that the banker hated congratulated ***mask*** .,0.03317995820040971
1960,24,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,congratulated,herself,The mechanics that the farmer hated congratulated herself . <eos>,The mechanics that the farmer hated congratulated herself .,the mechanics that the farmer hated congratulated ***mask*** .,0.02543188470716444
1961,24,hated,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,congratulated,herself,The farmers that the mechanic hated congratulated herself . <eos>,The farmers that the mechanic hated congratulated herself .,the farmers that the mechanic hated congratulated ***mask*** .,0.020716922171183743
1962,24,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,farmer,congratulated,herself,The bankers that the farmer hated congratulated herself . <eos>,The bankers that the farmer hated congratulated herself .,the bankers that the farmer hated congratulated ***mask*** .,0.03030053961782604
1963,24,hated,embed,nonlocal,0,d,matrix_subj,number,farmers,banker,congratulated,herself,The farmers that the banker hated congratulated herself . <eos>,The farmers that the banker hated congratulated herself .,the farmers that the banker hated congratulated ***mask*** .,0.05137602856154037
1964,24,hated,embed,local,1,a,rc_subj,number,mechanic,farmers,congratulated,herself,The mechanic that the farmers hated congratulated herself . <eos>,The mechanic that the farmers hated congratulated herself .,the mechanic that the farmers hated congratulated ***mask*** .,0.017242815004970706
1965,24,hated,embed,local,1,b,rc_subj,number,farmer,mechanics,congratulated,herself,The farmer that the mechanics hated congratulated herself . <eos>,The farmer that the mechanics hated congratulated herself .,the farmer that the mechanics hated congratulated ***mask*** .,0.02939845464841733
1966,24,hated,embed,local,1,c,rc_subj,number,banker,farmers,congratulated,herself,The banker that the farmers hated congratulated herself . <eos>,The banker that the farmers hated congratulated herself .,the banker that the farmers hated congratulated ***mask*** .,0.02876348811842732
1967,24,hated,embed,local,1,d,rc_subj,number,farmer,bankers,congratulated,herself,The farmer that the bankers hated congratulated herself . <eos>,The farmer that the bankers hated congratulated herself .,the farmer that the bankers hated congratulated ***mask*** .,0.0560850098452725
1968,25,hated,embed,local,1,a,none,none,mechanic,farmer,embarrassed,herself,The mechanic that the farmer hated embarrassed herself . <eos>,The mechanic that the farmer hated embarrassed herself .,the mechanic that the farmer hated embarrassed ***mask*** .,0.06525688791390555
1969,25,hated,embed,local,1,b,none,none,farmer,mechanic,embarrassed,herself,The farmer that the mechanic hated embarrassed herself . <eos>,The farmer that the mechanic hated embarrassed herself .,the farmer that the mechanic hated embarrassed ***mask*** .,0.03183661785725924
1970,25,hated,embed,local,1,c,none,none,banker,farmer,embarrassed,herself,The banker that the farmer hated embarrassed herself . <eos>,The banker that the farmer hated embarrassed herself .,the banker that the farmer hated embarrassed ***mask*** .,0.06685908323170847
1971,25,hated,embed,local,1,d,none,none,farmer,banker,embarrassed,herself,The farmer that the banker hated embarrassed herself . <eos>,The farmer that the banker hated embarrassed herself .,the farmer that the banker hated embarrassed ***mask*** .,0.05640441245678167
1972,25,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,farmer,embarrassed,herself,The mechanics that the farmer hated embarrassed herself . <eos>,The mechanics that the farmer hated embarrassed herself .,the mechanics that the farmer hated embarrassed ***mask*** .,0.0838430179516679
1973,25,hated,embed,nonlocal,0,b,matrix_subj,number,farmers,mechanic,embarrassed,herself,The farmers that the mechanic hated embarrassed herself . <eos>,The farmers that the mechanic hated embarrassed herself .,the farmers that the mechanic hated embarrassed ***mask*** .,0.030949371972080395
