item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
31,hated,embed,local,1,b,rc_subj,number,manager,mechanics,congratulated,herself,The manager that the mechanics hated congratulated herself . <eos>,The manager that the mechanics hated congratulated herself .
31,hated,embed,local,1,c,rc_subj,number,banker,managers,congratulated,herself,The banker that the managers hated congratulated herself . <eos>,The banker that the managers hated congratulated herself .
31,hated,embed,local,1,d,rc_subj,number,manager,bankers,congratulated,herself,The manager that the bankers hated congratulated herself . <eos>,The manager that the bankers hated congratulated herself .
32,hated,embed,local,1,a,none,none,mechanic,manager,embarrassed,herself,The mechanic that the manager hated embarrassed herself . <eos>,The mechanic that the manager hated embarrassed herself .
32,hated,embed,local,1,b,none,none,manager,mechanic,embarrassed,herself,The manager that the mechanic hated embarrassed herself . <eos>,The manager that the mechanic hated embarrassed herself .
32,hated,embed,local,1,c,none,none,banker,manager,embarrassed,herself,The banker that the manager hated embarrassed herself . <eos>,The banker that the manager hated embarrassed herself .
32,hated,embed,local,1,d,none,none,manager,banker,embarrassed,herself,The manager that the banker hated embarrassed herself . <eos>,The manager that the banker hated embarrassed herself .
32,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,embarrassed,herself,The mechanics that the manager hated embarrassed herself . <eos>,The mechanics that the manager hated embarrassed herself .
32,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,embarrassed,herself,The managers that the mechanic hated embarrassed herself . <eos>,The managers that the mechanic hated embarrassed herself .
32,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,embarrassed,herself,The bankers that the manager hated embarrassed herself . <eos>,The bankers that the manager hated embarrassed herself .
32,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,embarrassed,herself,The managers that the banker hated embarrassed herself . <eos>,The managers that the banker hated embarrassed herself .
32,hated,embed,local,1,a,rc_subj,number,mechanic,managers,embarrassed,herself,The mechanic that the managers hated embarrassed herself . <eos>,The mechanic that the managers hated embarrassed herself .
32,hated,embed,local,1,b,rc_subj,number,manager,mechanics,embarrassed,herself,The manager that the mechanics hated embarrassed herself . <eos>,The manager that the mechanics hated embarrassed herself .
32,hated,embed,local,1,c,rc_subj,number,banker,managers,embarrassed,herself,The banker that the managers hated embarrassed herself . <eos>,The banker that the managers hated embarrassed herself .
32,hated,embed,local,1,d,rc_subj,number,manager,bankers,embarrassed,herself,The manager that the bankers hated embarrassed herself . <eos>,The manager that the bankers hated embarrassed herself .
33,hated,embed,local,1,a,none,none,mechanic,manager,disguised,herself,The mechanic that the manager hated disguised herself . <eos>,The mechanic that the manager hated disguised herself .
33,hated,embed,local,1,b,none,none,manager,mechanic,disguised,herself,The manager that the mechanic hated disguised herself . <eos>,The manager that the mechanic hated disguised herself .
33,hated,embed,local,1,c,none,none,banker,manager,disguised,herself,The banker that the manager hated disguised herself . <eos>,The banker that the manager hated disguised herself .
33,hated,embed,local,1,d,none,none,manager,banker,disguised,herself,The manager that the banker hated disguised herself . <eos>,The manager that the banker hated disguised herself .
33,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,disguised,herself,The mechanics that the manager hated disguised herself . <eos>,The mechanics that the manager hated disguised herself .
33,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,disguised,herself,The managers that the mechanic hated disguised herself . <eos>,The managers that the mechanic hated disguised herself .
33,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,disguised,herself,The bankers that the manager hated disguised herself . <eos>,The bankers that the manager hated disguised herself .
33,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,disguised,herself,The managers that the banker hated disguised herself . <eos>,The managers that the banker hated disguised herself .
33,hated,embed,local,1,a,rc_subj,number,mechanic,managers,disguised,herself,The mechanic that the managers hated disguised herself . <eos>,The mechanic that the managers hated disguised herself .
33,hated,embed,local,1,b,rc_subj,number,manager,mechanics,disguised,herself,The manager that the mechanics hated disguised herself . <eos>,The manager that the mechanics hated disguised herself .
33,hated,embed,local,1,c,rc_subj,number,banker,managers,disguised,herself,The banker that the managers hated disguised herself . <eos>,The banker that the managers hated disguised herself .
33,hated,embed,local,1,d,rc_subj,number,manager,bankers,disguised,herself,The manager that the bankers hated disguised herself . <eos>,The manager that the bankers hated disguised herself .
34,hated,embed,local,1,a,none,none,mechanic,manager,hated,herself,The mechanic that the manager hated hated herself . <eos>,The mechanic that the manager hated hated herself .
34,hated,embed,local,1,b,none,none,manager,mechanic,hated,herself,The manager that the mechanic hated hated herself . <eos>,The manager that the mechanic hated hated herself .
34,hated,embed,local,1,c,none,none,banker,manager,hated,herself,The banker that the manager hated hated herself . <eos>,The banker that the manager hated hated herself .
34,hated,embed,local,1,d,none,none,manager,banker,hated,herself,The manager that the banker hated hated herself . <eos>,The manager that the banker hated hated herself .
34,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,hated,herself,The mechanics that the manager hated hated herself . <eos>,The mechanics that the manager hated hated herself .
34,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,hated,herself,The managers that the mechanic hated hated herself . <eos>,The managers that the mechanic hated hated herself .
34,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,hated,herself,The bankers that the manager hated hated herself . <eos>,The bankers that the manager hated hated herself .
34,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,hated,herself,The managers that the banker hated hated herself . <eos>,The managers that the banker hated hated herself .
34,hated,embed,local,1,a,rc_subj,number,mechanic,managers,hated,herself,The mechanic that the managers hated hated herself . <eos>,The mechanic that the managers hated hated herself .
34,hated,embed,local,1,b,rc_subj,number,manager,mechanics,hated,herself,The manager that the mechanics hated hated herself . <eos>,The manager that the mechanics hated hated herself .
34,hated,embed,local,1,c,rc_subj,number,banker,managers,hated,herself,The banker that the managers hated hated herself . <eos>,The banker that the managers hated hated herself .
34,hated,embed,local,1,d,rc_subj,number,manager,bankers,hated,herself,The manager that the bankers hated hated herself . <eos>,The manager that the bankers hated hated herself .
35,hated,embed,local,1,a,none,none,mechanic,manager,doubted,herself,The mechanic that the manager hated doubted herself . <eos>,The mechanic that the manager hated doubted herself .
35,hated,embed,local,1,b,none,none,manager,mechanic,doubted,herself,The manager that the mechanic hated doubted herself . <eos>,The manager that the mechanic hated doubted herself .
35,hated,embed,local,1,c,none,none,banker,manager,doubted,herself,The banker that the manager hated doubted herself . <eos>,The banker that the manager hated doubted herself .
35,hated,embed,local,1,d,none,none,manager,banker,doubted,herself,The manager that the banker hated doubted herself . <eos>,The manager that the banker hated doubted herself .
35,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,manager,doubted,herself,The mechanics that the manager hated doubted herself . <eos>,The mechanics that the manager hated doubted herself .
35,hated,embed,nonlocal,0,b,matrix_subj,number,managers,mechanic,doubted,herself,The managers that the mechanic hated doubted herself . <eos>,The managers that the mechanic hated doubted herself .
35,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,manager,doubted,herself,The bankers that the manager hated doubted herself . <eos>,The bankers that the manager hated doubted herself .
35,hated,embed,nonlocal,0,d,matrix_subj,number,managers,banker,doubted,herself,The managers that the banker hated doubted herself . <eos>,The managers that the banker hated doubted herself .
35,hated,embed,local,1,a,rc_subj,number,mechanic,managers,doubted,herself,The mechanic that the managers hated doubted herself . <eos>,The mechanic that the managers hated doubted herself .
35,hated,embed,local,1,b,rc_subj,number,manager,mechanics,doubted,herself,The manager that the mechanics hated doubted herself . <eos>,The manager that the mechanics hated doubted herself .
35,hated,embed,local,1,c,rc_subj,number,banker,managers,doubted,herself,The banker that the managers hated doubted herself . <eos>,The banker that the managers hated doubted herself .
35,hated,embed,local,1,d,rc_subj,number,manager,bankers,doubted,herself,The manager that the bankers hated doubted herself . <eos>,The manager that the bankers hated doubted herself .
36,hated,embed,local,1,a,none,none,mechanic,customer,hurt,herself,The mechanic that the customer hated hurt herself . <eos>,The mechanic that the customer hated hurt herself .
36,hated,embed,local,1,b,none,none,customer,mechanic,hurt,herself,The customer that the mechanic hated hurt herself . <eos>,The customer that the mechanic hated hurt herself .
36,hated,embed,local,1,c,none,none,banker,customer,hurt,herself,The banker that the customer hated hurt herself . <eos>,The banker that the customer hated hurt herself .
36,hated,embed,local,1,d,none,none,customer,banker,hurt,herself,The customer that the banker hated hurt herself . <eos>,The customer that the banker hated hurt herself .
36,hated,embed,nonlocal,0,a,matrix_subj,number,mechanics,customer,hurt,herself,The mechanics that the customer hated hurt herself . <eos>,The mechanics that the customer hated hurt herself .
36,hated,embed,nonlocal,0,b,matrix_subj,number,customers,mechanic,hurt,herself,The customers that the mechanic hated hurt herself . <eos>,The customers that the mechanic hated hurt herself .
36,hated,embed,nonlocal,0,c,matrix_subj,number,bankers,customer,hurt,herself,The bankers that the customer hated hurt herself . <eos>,The bankers that the customer hated hurt herself .
36,hated,embed,nonlocal,0,d,matrix_subj,number,customers,banker,hurt,herself,The customers that the banker hated hurt herself . <eos>,The customers that the banker hated hurt herself .
36,hated,embed,local,1,a,rc_subj,number,mechanic,customers,hurt,herself,The mechanic that the customers hated hurt herself . <eos>,The mechanic that the customers hated hurt herself .
36,hated,embed,local,1,b,rc_subj,number,customer,mechanics,hurt,herself,The customer that the mechanics hated hurt herself . <eos>,The customer that the mechanics hated hurt herself .
