item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
7,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had hurt,himself,The surgeon who lived next to the maid had hurt himself . <eos>,The surgeon who lived next to the maid had hurt himself .
7,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had hurt,himself,The sergeant who lived next to the maid had hurt himself . <eos>,The sergeant who lived next to the maid had hurt himself .
8,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had taught,himself,The surgeon who lived next to the sergeant had taught himself . <eos>,The surgeon who lived next to the sergeant had taught himself .
8,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had taught,himself,The sergeant who lived next to the surgeon had taught himself . <eos>,The sergeant who lived next to the surgeon had taught himself .
8,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had taught,himself,The maid who lived next to the surgeon had taught himself . <eos>,The maid who lived next to the surgeon had taught himself .
8,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had taught,himself,The maid who lived next to the sergeant had taught himself . <eos>,The maid who lived next to the sergeant had taught himself .
8,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had taught,himself,The surgeon who lived next to the maid had taught himself . <eos>,The surgeon who lived next to the maid had taught himself .
8,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had taught,himself,The sergeant who lived next to the maid had taught himself . <eos>,The sergeant who lived next to the maid had taught himself .
9,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had introduced,himself,The surgeon who lived next to the sergeant had introduced himself . <eos>,The surgeon who lived next to the sergeant had introduced himself .
9,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had introduced,himself,The sergeant who lived next to the surgeon had introduced himself . <eos>,The sergeant who lived next to the surgeon had introduced himself .
9,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had introduced,himself,The maid who lived next to the surgeon had introduced himself . <eos>,The maid who lived next to the surgeon had introduced himself .
9,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had introduced,himself,The maid who lived next to the sergeant had introduced himself . <eos>,The maid who lived next to the sergeant had introduced himself .
9,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had introduced,himself,The surgeon who lived next to the maid had introduced himself . <eos>,The surgeon who lived next to the maid had introduced himself .
9,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had introduced,himself,The sergeant who lived next to the maid had introduced himself . <eos>,The sergeant who lived next to the maid had introduced himself .
10,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had enjoyed,himself,The surgeon who lived next to the sergeant had enjoyed himself . <eos>,The surgeon who lived next to the sergeant had enjoyed himself .
10,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had enjoyed,himself,The sergeant who lived next to the surgeon had enjoyed himself . <eos>,The sergeant who lived next to the surgeon had enjoyed himself .
10,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had enjoyed,himself,The maid who lived next to the surgeon had enjoyed himself . <eos>,The maid who lived next to the surgeon had enjoyed himself .
10,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had enjoyed,himself,The maid who lived next to the sergeant had enjoyed himself . <eos>,The maid who lived next to the sergeant had enjoyed himself .
10,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had enjoyed,himself,The surgeon who lived next to the maid had enjoyed himself . <eos>,The surgeon who lived next to the maid had enjoyed himself .
10,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had enjoyed,himself,The sergeant who lived next to the maid had enjoyed himself . <eos>,The sergeant who lived next to the maid had enjoyed himself .
11,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had prepared,himself,The surgeon who lived next to the sergeant had prepared himself . <eos>,The surgeon who lived next to the sergeant had prepared himself .
11,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had prepared,himself,The sergeant who lived next to the surgeon had prepared himself . <eos>,The sergeant who lived next to the surgeon had prepared himself .
11,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had prepared,himself,The maid who lived next to the surgeon had prepared himself . <eos>,The maid who lived next to the surgeon had prepared himself .
11,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had prepared,himself,The maid who lived next to the sergeant had prepared himself . <eos>,The maid who lived next to the sergeant had prepared himself .
11,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had prepared,himself,The surgeon who lived next to the maid had prepared himself . <eos>,The surgeon who lived next to the maid had prepared himself .
11,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had prepared,himself,The sergeant who lived next to the maid had prepared himself . <eos>,The sergeant who lived next to the maid had prepared himself .
12,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had shouted,himself,The surgeon who lived next to the sergeant had shouted himself . <eos>,The surgeon who lived next to the sergeant had shouted himself .
12,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had shouted,himself,The sergeant who lived next to the surgeon had shouted himself . <eos>,The sergeant who lived next to the surgeon had shouted himself .
12,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had shouted,himself,The maid who lived next to the surgeon had shouted himself . <eos>,The maid who lived next to the surgeon had shouted himself .
12,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had shouted,himself,The maid who lived next to the sergeant had shouted himself . <eos>,The maid who lived next to the sergeant had shouted himself .
12,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had shouted,himself,The surgeon who lived next to the maid had shouted himself . <eos>,The surgeon who lived next to the maid had shouted himself .
12,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had shouted,himself,The sergeant who lived next to the maid had shouted himself . <eos>,The sergeant who lived next to the maid had shouted himself .
13,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had washed,himself,The surgeon who lived next to the sergeant had washed himself . <eos>,The surgeon who lived next to the sergeant had washed himself .
13,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had washed,himself,The sergeant who lived next to the surgeon had washed himself . <eos>,The sergeant who lived next to the surgeon had washed himself .
13,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had washed,himself,The maid who lived next to the surgeon had washed himself . <eos>,The maid who lived next to the surgeon had washed himself .
13,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had washed,himself,The maid who lived next to the sergeant had washed himself . <eos>,The maid who lived next to the sergeant had washed himself .
13,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had washed,himself,The surgeon who lived next to the maid had washed himself . <eos>,The surgeon who lived next to the maid had washed himself .
13,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had washed,himself,The sergeant who lived next to the maid had washed himself . <eos>,The sergeant who lived next to the maid had washed himself .
14,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had asserted,himself,The surgeon who lived next to the sergeant had asserted himself . <eos>,The surgeon who lived next to the sergeant had asserted himself .
14,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had asserted,himself,The sergeant who lived next to the surgeon had asserted himself . <eos>,The sergeant who lived next to the surgeon had asserted himself .
14,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had asserted,himself,The maid who lived next to the surgeon had asserted himself . <eos>,The maid who lived next to the surgeon had asserted himself .
14,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had asserted,himself,The maid who lived next to the sergeant had asserted himself . <eos>,The maid who lived next to the sergeant had asserted himself .
14,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had asserted,himself,The surgeon who lived next to the maid had asserted himself . <eos>,The surgeon who lived next to the maid had asserted himself .
14,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had asserted,himself,The sergeant who lived next to the maid had asserted himself . <eos>,The sergeant who lived next to the maid had asserted himself .
15,lived next to,embed,local,1,a,none,none,surgeon,sergeant,kicked,himself,The surgeon who lived next to the sergeant kicked himself . <eos>,The surgeon who lived next to the sergeant kicked himself .
15,lived next to,embed,local,1,b,none,none,sergeant,surgeon,kicked,himself,The sergeant who lived next to the surgeon kicked himself . <eos>,The sergeant who lived next to the surgeon kicked himself .
15,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,kicked,himself,The maid who lived next to the surgeon kicked himself . <eos>,The maid who lived next to the surgeon kicked himself .
15,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,kicked,himself,The maid who lived next to the sergeant kicked himself . <eos>,The maid who lived next to the sergeant kicked himself .
