item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
86,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,nurse,had prepared,herself,The mechanics who the nurse taught had prepared herself . <eos>,The mechanics who the nurse taught had prepared herself .
86,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,hairdresser,had prepared,herself,The mechanics who the hairdresser taught had prepared herself . <eos>,The mechanics who the hairdresser taught had prepared herself .
86,taught,embed,local,1,a,rc_subj,gender,nurse,mechanics,had prepared,herself,The nurse who the mechanics taught had prepared herself . <eos>,The nurse who the mechanics taught had prepared herself .
86,taught,embed,local,1,b,rc_subj,gender,hairdresser,mechanics,had prepared,herself,The hairdresser who the mechanics taught had prepared herself . <eos>,The hairdresser who the mechanics taught had prepared herself .
87,taught,embed,local,1,a,none,none,nurse,hairdresser,had shouted,herself,The nurse who the hairdresser taught had shouted herself . <eos>,The nurse who the hairdresser taught had shouted herself .
87,taught,embed,local,1,b,none,none,hairdresser,nurse,had shouted,herself,The hairdresser who the nurse taught had shouted herself . <eos>,The hairdresser who the nurse taught had shouted herself .
87,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,nurse,had shouted,herself,The mechanics who the nurse taught had shouted herself . <eos>,The mechanics who the nurse taught had shouted herself .
87,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,hairdresser,had shouted,herself,The mechanics who the hairdresser taught had shouted herself . <eos>,The mechanics who the hairdresser taught had shouted herself .
87,taught,embed,local,1,a,rc_subj,gender,nurse,mechanics,had shouted,herself,The nurse who the mechanics taught had shouted herself . <eos>,The nurse who the mechanics taught had shouted herself .
87,taught,embed,local,1,b,rc_subj,gender,hairdresser,mechanics,had shouted,herself,The hairdresser who the mechanics taught had shouted herself . <eos>,The hairdresser who the mechanics taught had shouted herself .
88,taught,embed,local,1,a,none,none,nurse,hairdresser,had washed,herself,The nurse who the hairdresser taught had washed herself . <eos>,The nurse who the hairdresser taught had washed herself .
88,taught,embed,local,1,b,none,none,hairdresser,nurse,had washed,herself,The hairdresser who the nurse taught had washed herself . <eos>,The hairdresser who the nurse taught had washed herself .
88,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,nurse,had washed,herself,The mechanics who the nurse taught had washed herself . <eos>,The mechanics who the nurse taught had washed herself .
88,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,hairdresser,had washed,herself,The mechanics who the hairdresser taught had washed herself . <eos>,The mechanics who the hairdresser taught had washed herself .
88,taught,embed,local,1,a,rc_subj,gender,nurse,mechanics,had washed,herself,The nurse who the mechanics taught had washed herself . <eos>,The nurse who the mechanics taught had washed herself .
88,taught,embed,local,1,b,rc_subj,gender,hairdresser,mechanics,had washed,herself,The hairdresser who the mechanics taught had washed herself . <eos>,The hairdresser who the mechanics taught had washed herself .
89,taught,embed,local,1,a,none,none,nurse,hairdresser,had asserted,herself,The nurse who the hairdresser taught had asserted herself . <eos>,The nurse who the hairdresser taught had asserted herself .
89,taught,embed,local,1,b,none,none,hairdresser,nurse,had asserted,herself,The hairdresser who the nurse taught had asserted herself . <eos>,The hairdresser who the nurse taught had asserted herself .
89,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,nurse,had asserted,herself,The mechanics who the nurse taught had asserted herself . <eos>,The mechanics who the nurse taught had asserted herself .
89,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,hairdresser,had asserted,herself,The mechanics who the hairdresser taught had asserted herself . <eos>,The mechanics who the hairdresser taught had asserted herself .
89,taught,embed,local,1,a,rc_subj,gender,nurse,mechanics,had asserted,herself,The nurse who the mechanics taught had asserted herself . <eos>,The nurse who the mechanics taught had asserted herself .
89,taught,embed,local,1,b,rc_subj,gender,hairdresser,mechanics,had asserted,herself,The hairdresser who the mechanics taught had asserted herself . <eos>,The hairdresser who the mechanics taught had asserted herself .
90,taught,embed,local,1,a,none,none,nurse,hairdresser,kicked,herself,The nurse who the hairdresser taught kicked herself . <eos>,The nurse who the hairdresser taught kicked herself .
90,taught,embed,local,1,b,none,none,hairdresser,nurse,kicked,herself,The hairdresser who the nurse taught kicked herself . <eos>,The hairdresser who the nurse taught kicked herself .
90,taught,embed,nonlocal,0,a,matrix_subj,gender,mechanics,nurse,kicked,herself,The mechanics who the nurse taught kicked herself . <eos>,The mechanics who the nurse taught kicked herself .
90,taught,embed,nonlocal,0,b,matrix_subj,gender,mechanics,hairdresser,kicked,herself,The mechanics who the hairdresser taught kicked herself . <eos>,The mechanics who the hairdresser taught kicked herself .
90,taught,embed,local,1,a,rc_subj,gender,nurse,mechanics,kicked,herself,The nurse who the mechanics taught kicked herself . <eos>,The nurse who the mechanics taught kicked herself .
90,taught,embed,local,1,b,rc_subj,gender,hairdresser,mechanics,kicked,herself,The hairdresser who the mechanics taught kicked herself . <eos>,The hairdresser who the mechanics taught kicked herself .
1,lived next to,embed,local,1,a,none,none,hygenist,cheerleader,had admired,herself,The hygenist who the cheerleader lived next to had admired herself . <eos>,The hygenist who the cheerleader lived next to had admired herself .
1,lived next to,embed,local,1,b,none,none,cheerleader,hygenist,had admired,herself,The cheerleader who the hygenist lived next to had admired herself . <eos>,The cheerleader who the hygenist lived next to had admired herself .
1,lived next to,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,had admired,herself,The mechanic who the hygenist lived next to had admired herself . <eos>,The mechanic who the hygenist lived next to had admired herself .
1,lived next to,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,had admired,herself,The mechanic who the cheerleader lived next to had admired herself . <eos>,The mechanic who the cheerleader lived next to had admired herself .
1,lived next to,embed,local,1,a,rc_subj,gender,hygenist,mechanic,had admired,herself,The hygenist who the mechanic lived next to had admired herself . <eos>,The hygenist who the mechanic lived next to had admired herself .
1,lived next to,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,had admired,herself,The cheerleader who the mechanic lived next to had admired herself . <eos>,The cheerleader who the mechanic lived next to had admired herself .
2,lived next to,embed,local,1,a,none,none,hygenist,cheerleader,had convinced,herself,The hygenist who the cheerleader lived next to had convinced herself . <eos>,The hygenist who the cheerleader lived next to had convinced herself .
2,lived next to,embed,local,1,b,none,none,cheerleader,hygenist,had convinced,herself,The cheerleader who the hygenist lived next to had convinced herself . <eos>,The cheerleader who the hygenist lived next to had convinced herself .
2,lived next to,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,had convinced,herself,The mechanic who the hygenist lived next to had convinced herself . <eos>,The mechanic who the hygenist lived next to had convinced herself .
2,lived next to,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,had convinced,herself,The mechanic who the cheerleader lived next to had convinced herself . <eos>,The mechanic who the cheerleader lived next to had convinced herself .
2,lived next to,embed,local,1,a,rc_subj,gender,hygenist,mechanic,had convinced,herself,The hygenist who the mechanic lived next to had convinced herself . <eos>,The hygenist who the mechanic lived next to had convinced herself .
2,lived next to,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,had convinced,herself,The cheerleader who the mechanic lived next to had convinced herself . <eos>,The cheerleader who the mechanic lived next to had convinced herself .
3,lived next to,embed,local,1,a,none,none,hygenist,cheerleader,saw,herself,The hygenist who the cheerleader lived next to saw herself . <eos>,The hygenist who the cheerleader lived next to saw herself .
3,lived next to,embed,local,1,b,none,none,cheerleader,hygenist,saw,herself,The cheerleader who the hygenist lived next to saw herself . <eos>,The cheerleader who the hygenist lived next to saw herself .
3,lived next to,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,saw,herself,The mechanic who the hygenist lived next to saw herself . <eos>,The mechanic who the hygenist lived next to saw herself .
3,lived next to,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,saw,herself,The mechanic who the cheerleader lived next to saw herself . <eos>,The mechanic who the cheerleader lived next to saw herself .
3,lived next to,embed,local,1,a,rc_subj,gender,hygenist,mechanic,saw,herself,The hygenist who the mechanic lived next to saw herself . <eos>,The hygenist who the mechanic lived next to saw herself .
3,lived next to,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,saw,herself,The cheerleader who the mechanic lived next to saw herself . <eos>,The cheerleader who the mechanic lived next to saw herself .
4,lived next to,embed,local,1,a,none,none,hygenist,cheerleader,had blamed,herself,The hygenist who the cheerleader lived next to had blamed herself . <eos>,The hygenist who the cheerleader lived next to had blamed herself .
4,lived next to,embed,local,1,b,none,none,cheerleader,hygenist,had blamed,herself,The cheerleader who the hygenist lived next to had blamed herself . <eos>,The cheerleader who the hygenist lived next to had blamed herself .
4,lived next to,embed,nonlocal,0,a,matrix_subj,gender,mechanic,hygenist,had blamed,herself,The mechanic who the hygenist lived next to had blamed herself . <eos>,The mechanic who the hygenist lived next to had blamed herself .
4,lived next to,embed,nonlocal,0,b,matrix_subj,gender,mechanic,cheerleader,had blamed,herself,The mechanic who the cheerleader lived next to had blamed herself . <eos>,The mechanic who the cheerleader lived next to had blamed herself .
4,lived next to,embed,local,1,a,rc_subj,gender,hygenist,mechanic,had blamed,herself,The hygenist who the mechanic lived next to had blamed herself . <eos>,The hygenist who the mechanic lived next to had blamed herself .
4,lived next to,embed,local,1,b,rc_subj,gender,cheerleader,mechanic,had blamed,herself,The cheerleader who the mechanic lived next to had blamed herself . <eos>,The cheerleader who the mechanic lived next to had blamed herself .
