,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
587,49,simple,local,c-command,1,b,female,distractor,number,wives,girl,considered,themselves,The wives near the girl considered themselves . <eos>,The wives near the girl considered themselves .,the wives near the girl considered ***mask*** .,9.916089145402395
588,50,simple,local,c-command,1,a,male,none,none,boys,actors,identified,themselves,The boys near the actors identified themselves . <eos>,The boys near the actors identified themselves .,the boys near the actors identified ***mask*** .,0.8081365369229287
589,50,simple,local,c-command,1,b,male,none,none,actors,boys,identified,themselves,The actors near the boys identified themselves . <eos>,The actors near the boys identified themselves .,the actors near the boys identified ***mask*** .,0.7420662325555889
590,50,simple,local,c-command,1,a,female,none,none,girls,wives,identified,themselves,The girls near the wives identified themselves . <eos>,The girls near the wives identified themselves .,the girls near the wives identified ***mask*** .,0.7836665058690839
591,50,simple,local,c-command,1,b,female,none,none,wives,girls,identified,themselves,The wives near the girls identified themselves . <eos>,The wives near the girls identified themselves .,the wives near the girls identified ***mask*** .,0.8101098536108681
592,50,simple,local,no-c-command,0,a,male,head,number,boy,actors,identified,themselves,The boy near the actors identified themselves . <eos>,The boy near the actors identified themselves .,the boy near the actors identified ***mask*** .,5.60217681024776
593,50,simple,local,no-c-command,0,b,male,head,number,actor,boys,identified,themselves,The actor near the boys identified themselves . <eos>,The actor near the boys identified themselves .,the actor near the boys identified ***mask*** .,4.634010565741365
594,50,simple,local,no-c-command,0,a,female,head,number,girl,wives,identified,themselves,The girl near the wives identified themselves . <eos>,The girl near the wives identified themselves .,the girl near the wives identified ***mask*** .,2.828576394198846
595,50,simple,local,no-c-command,0,b,female,head,number,wife,girls,identified,themselves,The wife near the girls identified themselves . <eos>,The wife near the girls identified themselves .,the wife near the girls identified ***mask*** .,3.4941322469351284
596,50,simple,local,c-command,1,a,male,distractor,number,boys,actor,identified,themselves,The boys near the actor identified themselves . <eos>,The boys near the actor identified themselves .,the boys near the actor identified ***mask*** .,0.71913523197048
597,50,simple,local,c-command,1,b,male,distractor,number,actors,boy,identified,themselves,The actors near the boy identified themselves . <eos>,The actors near the boy identified themselves .,the actors near the boy identified ***mask*** .,1.448386895015171
598,50,simple,local,c-command,1,a,female,distractor,number,girls,wife,identified,themselves,The girls near the wife identified themselves . <eos>,The girls near the wife identified themselves .,the girls near the wife identified ***mask*** .,1.0799496897065328
599,50,simple,local,c-command,1,b,female,distractor,number,wives,girl,identified,themselves,The wives near the girl identified themselves . <eos>,The wives near the girl identified themselves .,the wives near the girl identified ***mask*** .,0.840666638652864
600,51,simple,local,c-command,1,a,male,none,none,boys,actors,made,themselves,The boys near the actors made themselves . <eos>,The boys near the actors made themselves .,the boys near the actors made ***mask*** .,11.808684853261905
601,51,simple,local,c-command,1,b,male,none,none,actors,boys,made,themselves,The actors near the boys made themselves . <eos>,The actors near the boys made themselves .,the actors near the boys made ***mask*** .,12.01729889887185
602,51,simple,local,c-command,1,a,female,none,none,girls,wives,made,themselves,The girls near the wives made themselves . <eos>,The girls near the wives made themselves .,the girls near the wives made ***mask*** .,11.34362009245152
603,51,simple,local,c-command,1,b,female,none,none,wives,girls,made,themselves,The wives near the girls made themselves . <eos>,The wives near the girls made themselves .,the wives near the girls made ***mask*** .,12.268869419233338
604,51,simple,local,no-c-command,0,a,male,head,number,boy,actors,made,themselves,The boy near the actors made themselves . <eos>,The boy near the actors made themselves .,the boy near the actors made ***mask*** .,14.308688622527649
605,51,simple,local,no-c-command,0,b,male,head,number,actor,boys,made,themselves,The actor near the boys made themselves . <eos>,The actor near the boys made themselves .,the actor near the boys made ***mask*** .,13.242970598765595
606,51,simple,local,no-c-command,0,a,female,head,number,girl,wives,made,themselves,The girl near the wives made themselves . <eos>,The girl near the wives made themselves .,the girl near the wives made ***mask*** .,12.661208269556948
607,51,simple,local,no-c-command,0,b,female,head,number,wife,girls,made,themselves,The wife near the girls made themselves . <eos>,The wife near the girls made themselves .,the wife near the girls made ***mask*** .,12.845507268122798
608,51,simple,local,c-command,1,a,male,distractor,number,boys,actor,made,themselves,The boys near the actor made themselves . <eos>,The boys near the actor made themselves .,the boys near the actor made ***mask*** .,12.620095645773995
609,51,simple,local,c-command,1,b,male,distractor,number,actors,boy,made,themselves,The actors near the boy made themselves . <eos>,The actors near the boy made themselves .,the actors near the boy made ***mask*** .,13.169282101577895
610,51,simple,local,c-command,1,a,female,distractor,number,girls,wife,made,themselves,The girls near the wife made themselves . <eos>,The girls near the wife made themselves .,the girls near the wife made ***mask*** .,11.594891395563307
611,51,simple,local,c-command,1,b,female,distractor,number,wives,girl,made,themselves,The wives near the girl made themselves . <eos>,The wives near the girl made themselves .,the wives near the girl made ***mask*** .,12.880039210380055
612,52,simple,local,c-command,1,a,male,none,none,boys,actors,found,themselves,The boys near the actors found themselves . <eos>,The boys near the actors found themselves .,the boys near the actors found ***mask*** .,6.017257821944831
613,52,simple,local,c-command,1,b,male,none,none,actors,boys,found,themselves,The actors near the boys found themselves . <eos>,The actors near the boys found themselves .,the actors near the boys found ***mask*** .,6.038643309641095
614,52,simple,local,c-command,1,a,female,none,none,girls,wives,found,themselves,The girls near the wives found themselves . <eos>,The girls near the wives found themselves .,the girls near the wives found ***mask*** .,5.426540259591857
615,52,simple,local,c-command,1,b,female,none,none,wives,girls,found,themselves,The wives near the girls found themselves . <eos>,The wives near the girls found themselves .,the wives near the girls found ***mask*** .,6.441019416219903
616,52,simple,local,no-c-command,0,a,male,head,number,boy,actors,found,themselves,The boy near the actors found themselves . <eos>,The boy near the actors found themselves .,the boy near the actors found ***mask*** .,10.449859748338215
617,52,simple,local,no-c-command,0,b,male,head,number,actor,boys,found,themselves,The actor near the boys found themselves . <eos>,The actor near the boys found themselves .,the actor near the boys found ***mask*** .,7.755144795027461
618,52,simple,local,no-c-command,0,a,female,head,number,girl,wives,found,themselves,The girl near the wives found themselves . <eos>,The girl near the wives found themselves .,the girl near the wives found ***mask*** .,9.21345506433086
619,52,simple,local,no-c-command,0,b,female,head,number,wife,girls,found,themselves,The wife near the girls found themselves . <eos>,The wife near the girls found themselves .,the wife near the girls found ***mask*** .,8.814317862114212
620,52,simple,local,c-command,1,a,male,distractor,number,boys,actor,found,themselves,The boys near the actor found themselves . <eos>,The boys near the actor found themselves .,the boys near the actor found ***mask*** .,4.122641997567846
621,52,simple,local,c-command,1,b,male,distractor,number,actors,boy,found,themselves,The actors near the boy found themselves . <eos>,The actors near the boy found themselves .,the actors near the boy found ***mask*** .,7.248019204608003
622,52,simple,local,c-command,1,a,female,distractor,number,girls,wife,found,themselves,The girls near the wife found themselves . <eos>,The girls near the wife found themselves .,the girls near the wife found ***mask*** .,6.378725465131002
