item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
62,lived next to,embed,local,1,b,none,none,taxi driver,masan,had convinced,himself,The taxi driver who the masan lived next to had convinced himself . <eos>,The taxi driver who the masan lived next to had convinced himself .
62,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had convinced,himself,The maid who the masan lived next to had convinced himself . <eos>,The maid who the masan lived next to had convinced himself .
62,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had convinced,himself,The maid who the taxi driver lived next to had convinced himself . <eos>,The maid who the taxi driver lived next to had convinced himself .
62,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had convinced,himself,The masan who the maid lived next to had convinced himself . <eos>,The masan who the maid lived next to had convinced himself .
62,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had convinced,himself,The taxi driver who the maid lived next to had convinced himself . <eos>,The taxi driver who the maid lived next to had convinced himself .
63,lived next to,embed,local,1,a,none,none,masan,taxi driver,saw,himself,The masan who the taxi driver lived next to saw himself . <eos>,The masan who the taxi driver lived next to saw himself .
63,lived next to,embed,local,1,b,none,none,taxi driver,masan,saw,himself,The taxi driver who the masan lived next to saw himself . <eos>,The taxi driver who the masan lived next to saw himself .
63,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,saw,himself,The maid who the masan lived next to saw himself . <eos>,The maid who the masan lived next to saw himself .
63,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,saw,himself,The maid who the taxi driver lived next to saw himself . <eos>,The maid who the taxi driver lived next to saw himself .
63,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,saw,himself,The masan who the maid lived next to saw himself . <eos>,The masan who the maid lived next to saw himself .
63,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,saw,himself,The taxi driver who the maid lived next to saw himself . <eos>,The taxi driver who the maid lived next to saw himself .
64,lived next to,embed,local,1,a,none,none,masan,taxi driver,had blamed,himself,The masan who the taxi driver lived next to had blamed himself . <eos>,The masan who the taxi driver lived next to had blamed himself .
64,lived next to,embed,local,1,b,none,none,taxi driver,masan,had blamed,himself,The taxi driver who the masan lived next to had blamed himself . <eos>,The taxi driver who the masan lived next to had blamed himself .
64,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had blamed,himself,The maid who the masan lived next to had blamed himself . <eos>,The maid who the masan lived next to had blamed himself .
64,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had blamed,himself,The maid who the taxi driver lived next to had blamed himself . <eos>,The maid who the taxi driver lived next to had blamed himself .
64,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had blamed,himself,The masan who the maid lived next to had blamed himself . <eos>,The masan who the maid lived next to had blamed himself .
64,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had blamed,himself,The taxi driver who the maid lived next to had blamed himself . <eos>,The taxi driver who the maid lived next to had blamed himself .
65,lived next to,embed,local,1,a,none,none,masan,taxi driver,had cut,himself,The masan who the taxi driver lived next to had cut himself . <eos>,The masan who the taxi driver lived next to had cut himself .
65,lived next to,embed,local,1,b,none,none,taxi driver,masan,had cut,himself,The taxi driver who the masan lived next to had cut himself . <eos>,The taxi driver who the masan lived next to had cut himself .
65,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had cut,himself,The maid who the masan lived next to had cut himself . <eos>,The maid who the masan lived next to had cut himself .
65,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had cut,himself,The maid who the taxi driver lived next to had cut himself . <eos>,The maid who the taxi driver lived next to had cut himself .
65,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had cut,himself,The masan who the maid lived next to had cut himself . <eos>,The masan who the maid lived next to had cut himself .
65,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had cut,himself,The taxi driver who the maid lived next to had cut himself . <eos>,The taxi driver who the maid lived next to had cut himself .
66,lived next to,embed,local,1,a,none,none,masan,taxi driver,had amused,himself,The masan who the taxi driver lived next to had amused himself . <eos>,The masan who the taxi driver lived next to had amused himself .
66,lived next to,embed,local,1,b,none,none,taxi driver,masan,had amused,himself,The taxi driver who the masan lived next to had amused himself . <eos>,The taxi driver who the masan lived next to had amused himself .
66,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had amused,himself,The maid who the masan lived next to had amused himself . <eos>,The maid who the masan lived next to had amused himself .
66,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had amused,himself,The maid who the taxi driver lived next to had amused himself . <eos>,The maid who the taxi driver lived next to had amused himself .
66,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had amused,himself,The masan who the maid lived next to had amused himself . <eos>,The masan who the maid lived next to had amused himself .
66,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had amused,himself,The taxi driver who the maid lived next to had amused himself . <eos>,The taxi driver who the maid lived next to had amused himself .
67,lived next to,embed,local,1,a,none,none,masan,taxi driver,had hurt,himself,The masan who the taxi driver lived next to had hurt himself . <eos>,The masan who the taxi driver lived next to had hurt himself .
67,lived next to,embed,local,1,b,none,none,taxi driver,masan,had hurt,himself,The taxi driver who the masan lived next to had hurt himself . <eos>,The taxi driver who the masan lived next to had hurt himself .
67,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had hurt,himself,The maid who the masan lived next to had hurt himself . <eos>,The maid who the masan lived next to had hurt himself .
67,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had hurt,himself,The maid who the taxi driver lived next to had hurt himself . <eos>,The maid who the taxi driver lived next to had hurt himself .
67,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had hurt,himself,The masan who the maid lived next to had hurt himself . <eos>,The masan who the maid lived next to had hurt himself .
67,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had hurt,himself,The taxi driver who the maid lived next to had hurt himself . <eos>,The taxi driver who the maid lived next to had hurt himself .
68,lived next to,embed,local,1,a,none,none,masan,taxi driver,had taught,himself,The masan who the taxi driver lived next to had taught himself . <eos>,The masan who the taxi driver lived next to had taught himself .
68,lived next to,embed,local,1,b,none,none,taxi driver,masan,had taught,himself,The taxi driver who the masan lived next to had taught himself . <eos>,The taxi driver who the masan lived next to had taught himself .
68,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had taught,himself,The maid who the masan lived next to had taught himself . <eos>,The maid who the masan lived next to had taught himself .
68,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had taught,himself,The maid who the taxi driver lived next to had taught himself . <eos>,The maid who the taxi driver lived next to had taught himself .
68,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had taught,himself,The masan who the maid lived next to had taught himself . <eos>,The masan who the maid lived next to had taught himself .
68,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had taught,himself,The taxi driver who the maid lived next to had taught himself . <eos>,The taxi driver who the maid lived next to had taught himself .
69,lived next to,embed,local,1,a,none,none,masan,taxi driver,had introduced,himself,The masan who the taxi driver lived next to had introduced himself . <eos>,The masan who the taxi driver lived next to had introduced himself .
69,lived next to,embed,local,1,b,none,none,taxi driver,masan,had introduced,himself,The taxi driver who the masan lived next to had introduced himself . <eos>,The taxi driver who the masan lived next to had introduced himself .
69,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had introduced,himself,The maid who the masan lived next to had introduced himself . <eos>,The maid who the masan lived next to had introduced himself .
69,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had introduced,himself,The maid who the taxi driver lived next to had introduced himself . <eos>,The maid who the taxi driver lived next to had introduced himself .
69,lived next to,embed,local,1,a,rc_subj,gender,masan,maid,had introduced,himself,The masan who the maid lived next to had introduced himself . <eos>,The masan who the maid lived next to had introduced himself .
69,lived next to,embed,local,1,b,rc_subj,gender,taxi driver,maid,had introduced,himself,The taxi driver who the maid lived next to had introduced himself . <eos>,The taxi driver who the maid lived next to had introduced himself .
