,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
580,49,embed,local,1,a,male,nonlocal_subj,number,boy,actors,considered,themselves,The boy said that the actors considered themselves . <eos>,The boy said that the actors considered themselves .,the boy said that the actors considered ***mask*** .,9.625970771224672
581,49,embed,local,1,b,male,nonlocal_subj,number,actor,boys,considered,themselves,The actor said that the boys considered themselves . <eos>,The actor said that the boys considered themselves .,the actor said that the boys considered ***mask*** .,9.920315030812558
582,49,embed,local,1,a,female,nonlocal_subj,number,girl,wives,considered,themselves,The girl said that the wives considered themselves . <eos>,The girl said that the wives considered themselves .,the girl said that the wives considered ***mask*** .,10.54276918567416
583,49,embed,local,1,b,female,nonlocal_subj,number,wife,girls,considered,themselves,The wife said that the girls considered themselves . <eos>,The wife said that the girls considered themselves .,the wife said that the girls considered ***mask*** .,9.499592931514615
584,49,embed,nonlocal,0,a,male,local_subj,number,boys,actor,considered,themselves,The boys said that the actor considered themselves . <eos>,The boys said that the actor considered themselves .,the boys said that the actor considered ***mask*** .,14.017540945786175
585,49,embed,nonlocal,0,b,male,local_subj,number,actors,boy,considered,themselves,The actors said that the boy considered themselves . <eos>,The actors said that the boy considered themselves .,the actors said that the boy considered ***mask*** .,12.774744894908359
586,49,embed,nonlocal,0,a,female,local_subj,number,girls,wife,considered,themselves,The girls said that the wife considered themselves . <eos>,The girls said that the wife considered themselves .,the girls said that the wife considered ***mask*** .,12.92267149154545
587,49,embed,nonlocal,0,b,female,local_subj,number,wives,girl,considered,themselves,The wives said that the girl considered themselves . <eos>,The wives said that the girl considered themselves .,the wives said that the girl considered ***mask*** .,11.870875019197731
588,50,embed,local,1,a,male,none,none,boys,actors,identified,themselves,The boys said that the actors identified themselves . <eos>,The boys said that the actors identified themselves .,the boys said that the actors identified ***mask*** .,0.4718137161159308
589,50,embed,local,1,b,male,none,none,actors,boys,identified,themselves,The actors said that the boys identified themselves . <eos>,The actors said that the boys identified themselves .,the actors said that the boys identified ***mask*** .,0.2109282954786938
590,50,embed,local,1,a,female,none,none,girls,wives,identified,themselves,The girls said that the wives identified themselves . <eos>,The girls said that the wives identified themselves .,the girls said that the wives identified ***mask*** .,0.4868979598526091
591,50,embed,local,1,b,female,none,none,wives,girls,identified,themselves,The wives said that the girls identified themselves . <eos>,The wives said that the girls identified themselves .,the wives said that the girls identified ***mask*** .,0.20765769485135288
592,50,embed,local,1,a,male,nonlocal_subj,number,boy,actors,identified,themselves,The boy said that the actors identified themselves . <eos>,The boy said that the actors identified themselves .,the boy said that the actors identified ***mask*** .,0.8341490141531209
593,50,embed,local,1,b,male,nonlocal_subj,number,actor,boys,identified,themselves,The actor said that the boys identified themselves . <eos>,The actor said that the boys identified themselves .,the actor said that the boys identified ***mask*** .,0.188730074813108
594,50,embed,local,1,a,female,nonlocal_subj,number,girl,wives,identified,themselves,The girl said that the wives identified themselves . <eos>,The girl said that the wives identified themselves .,the girl said that the wives identified ***mask*** .,0.37032221461845577
595,50,embed,local,1,b,female,nonlocal_subj,number,wife,girls,identified,themselves,The wife said that the girls identified themselves . <eos>,The wife said that the girls identified themselves .,the wife said that the girls identified ***mask*** .,0.1723544412145025
596,50,embed,nonlocal,0,a,male,local_subj,number,boys,actor,identified,themselves,The boys said that the actor identified themselves . <eos>,The boys said that the actor identified themselves .,the boys said that the actor identified ***mask*** .,5.705028335257002
597,50,embed,nonlocal,0,b,male,local_subj,number,actors,boy,identified,themselves,The actors said that the boy identified themselves . <eos>,The actors said that the boy identified themselves .,the actors said that the boy identified ***mask*** .,4.5652825747779895
598,50,embed,nonlocal,0,a,female,local_subj,number,girls,wife,identified,themselves,The girls said that the wife identified themselves . <eos>,The girls said that the wife identified themselves .,the girls said that the wife identified ***mask*** .,4.005312078801741
599,50,embed,nonlocal,0,b,female,local_subj,number,wives,girl,identified,themselves,The wives said that the girl identified themselves . <eos>,The wives said that the girl identified themselves .,the wives said that the girl identified ***mask*** .,3.958151049437951
600,51,embed,local,1,a,male,none,none,boys,actors,made,themselves,The boys said that the actors made themselves . <eos>,The boys said that the actors made themselves .,the boys said that the actors made ***mask*** .,10.910901782355722
601,51,embed,local,1,b,male,none,none,actors,boys,made,themselves,The actors said that the boys made themselves . <eos>,The actors said that the boys made themselves .,the actors said that the boys made ***mask*** .,11.854771689591113
602,51,embed,local,1,a,female,none,none,girls,wives,made,themselves,The girls said that the wives made themselves . <eos>,The girls said that the wives made themselves .,the girls said that the wives made ***mask*** .,11.596948956959803
603,51,embed,local,1,b,female,none,none,wives,girls,made,themselves,The wives said that the girls made themselves . <eos>,The wives said that the girls made themselves .,the wives said that the girls made ***mask*** .,10.953339242252763
604,51,embed,local,1,a,male,nonlocal_subj,number,boy,actors,made,themselves,The boy said that the actors made themselves . <eos>,The boy said that the actors made themselves .,the boy said that the actors made ***mask*** .,10.73840517635006
605,51,embed,local,1,b,male,nonlocal_subj,number,actor,boys,made,themselves,The actor said that the boys made themselves . <eos>,The actor said that the boys made themselves .,the actor said that the boys made ***mask*** .,12.605488110501728
606,51,embed,local,1,a,female,nonlocal_subj,number,girl,wives,made,themselves,The girl said that the wives made themselves . <eos>,The girl said that the wives made themselves .,the girl said that the wives made ***mask*** .,11.094397234760413
607,51,embed,local,1,b,female,nonlocal_subj,number,wife,girls,made,themselves,The wife said that the girls made themselves . <eos>,The wife said that the girls made themselves .,the wife said that the girls made ***mask*** .,11.899785544512586
608,51,embed,nonlocal,0,a,male,local_subj,number,boys,actor,made,themselves,The boys said that the actor made themselves . <eos>,The boys said that the actor made themselves .,the boys said that the actor made ***mask*** .,14.741463294153336
609,51,embed,nonlocal,0,b,male,local_subj,number,actors,boy,made,themselves,The actors said that the boy made themselves . <eos>,The actors said that the boy made themselves .,the actors said that the boy made ***mask*** .,14.196692933239419
610,51,embed,nonlocal,0,a,female,local_subj,number,girls,wife,made,themselves,The girls said that the wife made themselves . <eos>,The girls said that the wife made themselves .,the girls said that the wife made ***mask*** .,14.10546918431667
611,51,embed,nonlocal,0,b,female,local_subj,number,wives,girl,made,themselves,The wives said that the girl made themselves . <eos>,The wives said that the girl made themselves .,the wives said that the girl made ***mask*** .,12.948153485077073
612,52,embed,local,1,a,male,none,none,boys,actors,found,themselves,The boys said that the actors found themselves . <eos>,The boys said that the actors found themselves .,the boys said that the actors found ***mask*** .,5.8682081796740055
613,52,embed,local,1,b,male,none,none,actors,boys,found,themselves,The actors said that the boys found themselves . <eos>,The actors said that the boys found themselves .,the actors said that the boys found ***mask*** .,5.656164626110175
