,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
1989,26,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,disguised,themselves,The farmer that the mechanics hated disguised themselves . <eos>,The farmer that the mechanics hated disguised themselves .,the farmer that the mechanics hated disguised ***mask*** .,0.00030174898034451137
1990,26,hated,embed,local,1,c,matrix_subj,number,banker,farmers,disguised,themselves,The banker that the farmers hated disguised themselves . <eos>,The banker that the farmers hated disguised themselves .,the banker that the farmers hated disguised ***mask*** .,0.0002709133447239284
1991,26,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,disguised,themselves,The farmer that the bankers hated disguised themselves . <eos>,The farmer that the bankers hated disguised themselves .,the farmer that the bankers hated disguised ***mask*** .,0.00034660870589099245
1992,27,hated,embed,local,1,a,none,none,mechanics,farmers,hated,themselves,The mechanics that the farmers hated hated themselves . <eos>,The mechanics that the farmers hated hated themselves .,the mechanics that the farmers hated hated ***mask*** .,0.01842542567511359
1993,27,hated,embed,local,1,b,none,none,farmers,mechanics,hated,themselves,The farmers that the mechanics hated hated themselves . <eos>,The farmers that the mechanics hated hated themselves .,the farmers that the mechanics hated hated ***mask*** .,0.02894457157273003
1994,27,hated,embed,local,1,c,none,none,bankers,farmers,hated,themselves,The bankers that the farmers hated hated themselves . <eos>,The bankers that the farmers hated hated themselves .,the bankers that the farmers hated hated ***mask*** .,0.012152638041111144
1995,27,hated,embed,local,1,d,none,none,farmers,bankers,hated,themselves,The farmers that the bankers hated hated themselves . <eos>,The farmers that the bankers hated hated themselves .,the farmers that the bankers hated hated ***mask*** .,0.013549062777666886
1996,27,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,hated,themselves,The mechanics that the farmer hated hated themselves . <eos>,The mechanics that the farmer hated hated themselves .,the mechanics that the farmer hated hated ***mask*** .,0.026038716926293393
1997,27,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,hated,themselves,The farmers that the mechanic hated hated themselves . <eos>,The farmers that the mechanic hated hated themselves .,the farmers that the mechanic hated hated ***mask*** .,0.03463728070246885
1998,27,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,hated,themselves,The bankers that the farmer hated hated themselves . <eos>,The bankers that the farmer hated hated themselves .,the bankers that the farmer hated hated ***mask*** .,0.021520043459579585
1999,27,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,hated,themselves,The farmers that the banker hated hated themselves . <eos>,The farmers that the banker hated hated themselves .,the farmers that the banker hated hated ***mask*** .,0.022828858089017343
2000,27,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,hated,themselves,The mechanic that the farmers hated hated themselves . <eos>,The mechanic that the farmers hated hated themselves .,the mechanic that the farmers hated hated ***mask*** .,0.09898298068428536
2001,27,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,hated,themselves,The farmer that the mechanics hated hated themselves . <eos>,The farmer that the mechanics hated hated themselves .,the farmer that the mechanics hated hated ***mask*** .,0.13547529614389076
2002,27,hated,embed,local,1,c,matrix_subj,number,banker,farmers,hated,themselves,The banker that the farmers hated hated themselves . <eos>,The banker that the farmers hated hated themselves .,the banker that the farmers hated hated ***mask*** .,0.07789399795621677
2003,27,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,hated,themselves,The farmer that the bankers hated hated themselves . <eos>,The farmer that the bankers hated hated themselves .,the farmer that the bankers hated hated ***mask*** .,0.09141787340063665
2004,28,hated,embed,local,1,a,none,none,mechanics,farmers,doubted,themselves,The mechanics that the farmers hated doubted themselves . <eos>,The mechanics that the farmers hated doubted themselves .,the mechanics that the farmers hated doubted ***mask*** .,0.004697546838485322
2005,28,hated,embed,local,1,b,none,none,farmers,mechanics,doubted,themselves,The farmers that the mechanics hated doubted themselves . <eos>,The farmers that the mechanics hated doubted themselves .,the farmers that the mechanics hated doubted ***mask*** .,0.008749267632581863
2006,28,hated,embed,local,1,c,none,none,bankers,farmers,doubted,themselves,The bankers that the farmers hated doubted themselves . <eos>,The bankers that the farmers hated doubted themselves .,the bankers that the farmers hated doubted ***mask*** .,0.008617713464186235
2007,28,hated,embed,local,1,d,none,none,farmers,bankers,doubted,themselves,The farmers that the bankers hated doubted themselves . <eos>,The farmers that the bankers hated doubted themselves .,the farmers that the bankers hated doubted ***mask*** .,0.007230626138811085
2008,28,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,doubted,themselves,The mechanics that the farmer hated doubted themselves . <eos>,The mechanics that the farmer hated doubted themselves .,the mechanics that the farmer hated doubted ***mask*** .,0.005072004941548733
2009,28,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,doubted,themselves,The farmers that the mechanic hated doubted themselves . <eos>,The farmers that the mechanic hated doubted themselves .,the farmers that the mechanic hated doubted ***mask*** .,0.0160454912348735
2010,28,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,doubted,themselves,The bankers that the farmer hated doubted themselves . <eos>,The bankers that the farmer hated doubted themselves .,the bankers that the farmer hated doubted ***mask*** .,0.006496420945183167
2011,28,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,doubted,themselves,The farmers that the banker hated doubted themselves . <eos>,The farmers that the banker hated doubted themselves .,the farmers that the banker hated doubted ***mask*** .,0.014516797286877933
2012,28,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,doubted,themselves,The mechanic that the farmers hated doubted themselves . <eos>,The mechanic that the farmers hated doubted themselves .,the mechanic that the farmers hated doubted ***mask*** .,0.020494173418644547
2013,28,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,doubted,themselves,The farmer that the mechanics hated doubted themselves . <eos>,The farmer that the mechanics hated doubted themselves .,the farmer that the mechanics hated doubted ***mask*** .,0.042990738225685866
2014,28,hated,embed,local,1,c,matrix_subj,number,banker,farmers,doubted,themselves,The banker that the farmers hated doubted themselves . <eos>,The banker that the farmers hated doubted themselves .,the banker that the farmers hated doubted ***mask*** .,0.03657198117726854
2015,28,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,doubted,themselves,The farmer that the bankers hated doubted themselves . <eos>,The farmer that the bankers hated doubted themselves .,the farmer that the bankers hated doubted ***mask*** .,0.02971782521223987
2016,29,hated,embed,local,1,a,none,none,mechanics,managers,hurt,themselves,The mechanics that the managers hated hurt themselves . <eos>,The mechanics that the managers hated hurt themselves .,the mechanics that the managers hated hurt ***mask*** .,0.009317688800786083
2017,29,hated,embed,local,1,b,none,none,managers,mechanics,hurt,themselves,The managers that the mechanics hated hurt themselves . <eos>,The managers that the mechanics hated hurt themselves .,the managers that the mechanics hated hurt ***mask*** .,0.008390893067167116
2018,29,hated,embed,local,1,c,none,none,bankers,managers,hurt,themselves,The bankers that the managers hated hurt themselves . <eos>,The bankers that the managers hated hurt themselves .,the bankers that the managers hated hurt ***mask*** .,0.007776239845150784
2019,29,hated,embed,local,1,d,none,none,managers,bankers,hurt,themselves,The managers that the bankers hated hurt themselves . <eos>,The managers that the bankers hated hurt themselves .,the managers that the bankers hated hurt ***mask*** .,0.004340097739375379
2020,29,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,manager,hurt,themselves,The mechanics that the manager hated hurt themselves . <eos>,The mechanics that the manager hated hurt themselves .,the mechanics that the manager hated hurt ***mask*** .,0.027439169426621585
2021,29,hated,embed,nonlocal,0,b,rc_subj,number,managers,mechanic,hurt,themselves,The managers that the mechanic hated hurt themselves . <eos>,The managers that the mechanic hated hurt themselves .,the managers that the mechanic hated hurt ***mask*** .,0.04435224759398228
2022,29,hated,embed,nonlocal,0,c,rc_subj,number,bankers,manager,hurt,themselves,The bankers that the manager hated hurt themselves . <eos>,The bankers that the manager hated hurt themselves .,the bankers that the manager hated hurt ***mask*** .,0.040759708115810894
2023,29,hated,embed,nonlocal,0,d,rc_subj,number,managers,banker,hurt,themselves,The managers that the banker hated hurt themselves . <eos>,The managers that the banker hated hurt themselves .,the managers that the banker hated hurt ***mask*** .,0.012515180960278588
2024,29,hated,embed,local,1,a,matrix_subj,number,mechanic,managers,hurt,themselves,The mechanic that the managers hated hurt themselves . <eos>,The mechanic that the managers hated hurt themselves .,the mechanic that the managers hated hurt ***mask*** .,0.04834371181665742
2025,29,hated,embed,local,1,b,matrix_subj,number,manager,mechanics,hurt,themselves,The manager that the mechanics hated hurt themselves . <eos>,The manager that the mechanics hated hurt themselves .,the manager that the mechanics hated hurt ***mask*** .,0.058488724855821364
2026,29,hated,embed,local,1,c,matrix_subj,number,banker,managers,hurt,themselves,The banker that the managers hated hurt themselves . <eos>,The banker that the managers hated hurt themselves .,the banker that the managers hated hurt ***mask*** .,0.04220880768114922
2027,29,hated,embed,local,1,d,matrix_subj,number,manager,bankers,hurt,themselves,The manager that the bankers hated hurt themselves . <eos>,The manager that the bankers hated hurt themselves .,the manager that the bankers hated hurt ***mask*** .,0.07198549053444707
2028,30,hated,embed,local,1,a,none,none,mechanics,managers,injured,themselves,The mechanics that the managers hated injured themselves . <eos>,The mechanics that the managers hated injured themselves .,the mechanics that the managers hated injured ***mask*** .,0.020335564533224524
2029,30,hated,embed,local,1,b,none,none,managers,mechanics,injured,themselves,The managers that the mechanics hated injured themselves . <eos>,The managers that the mechanics hated injured themselves .,the managers that the mechanics hated injured ***mask*** .,0.018263651598538683
2030,30,hated,embed,local,1,c,none,none,bankers,managers,injured,themselves,The bankers that the managers hated injured themselves . <eos>,The bankers that the managers hated injured themselves .,the bankers that the managers hated injured ***mask*** .,0.0018555751842279367
2031,30,hated,embed,local,1,d,none,none,managers,bankers,injured,themselves,The managers that the bankers hated injured themselves . <eos>,The managers that the bankers hated injured themselves .,the managers that the bankers hated injured ***mask*** .,0.0002506325997243504
2032,30,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,manager,injured,themselves,The mechanics that the manager hated injured themselves . <eos>,The mechanics that the manager hated injured themselves .,the mechanics that the manager hated injured ***mask*** .,0.0290354435593957
