,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
1596,64,loved,embed,local,1,a,none,none,mechanic,consultant,hurt,himself,The mechanic that the consultant loved hurt himself . <eos>,The mechanic that the consultant loved hurt himself .,the mechanic that the consultant loved hurt ***mask*** .,6.643750617787737
1597,64,loved,embed,local,1,b,none,none,consultant,mechanic,hurt,himself,The consultant that the mechanic loved hurt himself . <eos>,The consultant that the mechanic loved hurt himself .,the consultant that the mechanic loved hurt ***mask*** .,6.778887451441928
1598,64,loved,embed,local,1,c,none,none,banker,consultant,hurt,himself,The banker that the consultant loved hurt himself . <eos>,The banker that the consultant loved hurt himself .,the banker that the consultant loved hurt ***mask*** .,7.271979137022527
1599,64,loved,embed,local,1,d,none,none,consultant,banker,hurt,himself,The consultant that the banker loved hurt himself . <eos>,The consultant that the banker loved hurt himself .,the consultant that the banker loved hurt ***mask*** .,6.904591064864163
1600,64,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,hurt,himself,The mechanics that the consultant loved hurt himself . <eos>,The mechanics that the consultant loved hurt himself .,the mechanics that the consultant loved hurt ***mask*** .,9.364290402942435
1601,64,loved,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,hurt,himself,The consultants that the mechanic loved hurt himself . <eos>,The consultants that the mechanic loved hurt himself .,the consultants that the mechanic loved hurt ***mask*** .,7.8982959714083485
1602,64,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,hurt,himself,The bankers that the consultant loved hurt himself . <eos>,The bankers that the consultant loved hurt himself .,the bankers that the consultant loved hurt ***mask*** .,9.101923533184163
1603,64,loved,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,hurt,himself,The consultants that the banker loved hurt himself . <eos>,The consultants that the banker loved hurt himself .,the consultants that the banker loved hurt ***mask*** .,8.1356210350834
1604,64,loved,embed,local,1,a,rc_subj,number,mechanic,consultants,hurt,himself,The mechanic that the consultants loved hurt himself . <eos>,The mechanic that the consultants loved hurt himself .,the mechanic that the consultants loved hurt ***mask*** .,5.646869600779381
1605,64,loved,embed,local,1,b,rc_subj,number,consultant,mechanics,hurt,himself,The consultant that the mechanics loved hurt himself . <eos>,The consultant that the mechanics loved hurt himself .,the consultant that the mechanics loved hurt ***mask*** .,6.995090861843425
1606,64,loved,embed,local,1,c,rc_subj,number,banker,consultants,hurt,himself,The banker that the consultants loved hurt himself . <eos>,The banker that the consultants loved hurt himself .,the banker that the consultants loved hurt ***mask*** .,6.920741963710767
1607,64,loved,embed,local,1,d,rc_subj,number,consultant,bankers,hurt,himself,The consultant that the bankers loved hurt himself . <eos>,The consultant that the bankers loved hurt himself .,the consultant that the bankers loved hurt ***mask*** .,7.749882908951421
1608,65,loved,embed,local,1,a,none,none,mechanic,consultant,injured,himself,The mechanic that the consultant loved injured himself . <eos>,The mechanic that the consultant loved injured himself .,the mechanic that the consultant loved injured ***mask*** .,3.1338677521292313
1609,65,loved,embed,local,1,b,none,none,consultant,mechanic,injured,himself,The consultant that the mechanic loved injured himself . <eos>,The consultant that the mechanic loved injured himself .,the consultant that the mechanic loved injured ***mask*** .,3.7831265785182864
1610,65,loved,embed,local,1,c,none,none,banker,consultant,injured,himself,The banker that the consultant loved injured himself . <eos>,The banker that the consultant loved injured himself .,the banker that the consultant loved injured ***mask*** .,10.703711374809407
1611,65,loved,embed,local,1,d,none,none,consultant,banker,injured,himself,The consultant that the banker loved injured himself . <eos>,The consultant that the banker loved injured himself .,the consultant that the banker loved injured ***mask*** .,3.697906381961348
1612,65,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,injured,himself,The mechanics that the consultant loved injured himself . <eos>,The mechanics that the consultant loved injured himself .,the mechanics that the consultant loved injured ***mask*** .,7.785836540581595
1613,65,loved,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,injured,himself,The consultants that the mechanic loved injured himself . <eos>,The consultants that the mechanic loved injured himself .,the consultants that the mechanic loved injured ***mask*** .,4.55464181793192
1614,65,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,injured,himself,The bankers that the consultant loved injured himself . <eos>,The bankers that the consultant loved injured himself .,the bankers that the consultant loved injured ***mask*** .,6.966242797425997
1615,65,loved,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,injured,himself,The consultants that the banker loved injured himself . <eos>,The consultants that the banker loved injured himself .,the consultants that the banker loved injured ***mask*** .,4.4285305260348204
1616,65,loved,embed,local,1,a,rc_subj,number,mechanic,consultants,injured,himself,The mechanic that the consultants loved injured himself . <eos>,The mechanic that the consultants loved injured himself .,the mechanic that the consultants loved injured ***mask*** .,2.640126336889906
1617,65,loved,embed,local,1,b,rc_subj,number,consultant,mechanics,injured,himself,The consultant that the mechanics loved injured himself . <eos>,The consultant that the mechanics loved injured himself .,the consultant that the mechanics loved injured ***mask*** .,6.677821107415183
1618,65,loved,embed,local,1,c,rc_subj,number,banker,consultants,injured,himself,The banker that the consultants loved injured himself . <eos>,The banker that the consultants loved injured himself .,the banker that the consultants loved injured ***mask*** .,11.194846857564707
1619,65,loved,embed,local,1,d,rc_subj,number,consultant,bankers,injured,himself,The consultant that the bankers loved injured himself . <eos>,The consultant that the bankers loved injured himself .,the consultant that the bankers loved injured ***mask*** .,3.4192529847148667
1620,66,loved,embed,local,1,a,none,none,mechanic,consultant,congratulated,himself,The mechanic that the consultant loved congratulated himself . <eos>,The mechanic that the consultant loved congratulated himself .,the mechanic that the consultant loved congratulated ***mask*** .,7.56954183323647
1621,66,loved,embed,local,1,b,none,none,consultant,mechanic,congratulated,himself,The consultant that the mechanic loved congratulated himself . <eos>,The consultant that the mechanic loved congratulated himself .,the consultant that the mechanic loved congratulated ***mask*** .,7.915298157956784
1622,66,loved,embed,local,1,c,none,none,banker,consultant,congratulated,himself,The banker that the consultant loved congratulated himself . <eos>,The banker that the consultant loved congratulated himself .,the banker that the consultant loved congratulated ***mask*** .,8.010737177367638
1623,66,loved,embed,local,1,d,none,none,consultant,banker,congratulated,himself,The consultant that the banker loved congratulated himself . <eos>,The consultant that the banker loved congratulated himself .,the consultant that the banker loved congratulated ***mask*** .,8.196167353013678
1624,66,loved,embed,nonlocal,0,a,matrix_subj,number,mechanics,consultant,congratulated,himself,The mechanics that the consultant loved congratulated himself . <eos>,The mechanics that the consultant loved congratulated himself .,the mechanics that the consultant loved congratulated ***mask*** .,8.84060673392462
1625,66,loved,embed,nonlocal,0,b,matrix_subj,number,consultants,mechanic,congratulated,himself,The consultants that the mechanic loved congratulated himself . <eos>,The consultants that the mechanic loved congratulated himself .,the consultants that the mechanic loved congratulated ***mask*** .,8.509898183929465
1626,66,loved,embed,nonlocal,0,c,matrix_subj,number,bankers,consultant,congratulated,himself,The bankers that the consultant loved congratulated himself . <eos>,The bankers that the consultant loved congratulated himself .,the bankers that the consultant loved congratulated ***mask*** .,9.761213350290031
1627,66,loved,embed,nonlocal,0,d,matrix_subj,number,consultants,banker,congratulated,himself,The consultants that the banker loved congratulated himself . <eos>,The consultants that the banker loved congratulated himself .,the consultants that the banker loved congratulated ***mask*** .,8.866960352325558
1628,66,loved,embed,local,1,a,rc_subj,number,mechanic,consultants,congratulated,himself,The mechanic that the consultants loved congratulated himself . <eos>,The mechanic that the consultants loved congratulated himself .,the mechanic that the consultants loved congratulated ***mask*** .,7.238409102719636
1629,66,loved,embed,local,1,b,rc_subj,number,consultant,mechanics,congratulated,himself,The consultant that the mechanics loved congratulated himself . <eos>,The consultant that the mechanics loved congratulated himself .,the consultant that the mechanics loved congratulated ***mask*** .,8.026558195694305
1630,66,loved,embed,local,1,c,rc_subj,number,banker,consultants,congratulated,himself,The banker that the consultants loved congratulated himself . <eos>,The banker that the consultants loved congratulated himself .,the banker that the consultants loved congratulated ***mask*** .,7.816541042403151
1631,66,loved,embed,local,1,d,rc_subj,number,consultant,bankers,congratulated,himself,The consultant that the bankers loved congratulated himself . <eos>,The consultant that the bankers loved congratulated himself .,the consultant that the bankers loved congratulated ***mask*** .,8.82469046044655
1632,67,loved,embed,local,1,a,none,none,mechanic,consultant,embarrassed,himself,The mechanic that the consultant loved embarrassed himself . <eos>,The mechanic that the consultant loved embarrassed himself .,the mechanic that the consultant loved embarrassed ***mask*** .,10.071316186388561
1633,67,loved,embed,local,1,b,none,none,consultant,mechanic,embarrassed,himself,The consultant that the mechanic loved embarrassed himself . <eos>,The consultant that the mechanic loved embarrassed himself .,the consultant that the mechanic loved embarrassed ***mask*** .,9.582461762824124
