,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
572,48,embed,local,1,a,nonlocal_subj,number,mechanic,officers,hated,themselves,The mechanic said that the officers hated themselves . <eos>,The mechanic said that the officers hated themselves .,the mechanic said that the officers hated ***mask*** .,10.986332304239689
573,48,embed,local,1,b,nonlocal_subj,number,officer,mechanics,hated,themselves,The officer said that the mechanics hated themselves . <eos>,The officer said that the mechanics hated themselves .,the officer said that the mechanics hated ***mask*** .,10.587750236425968
574,48,embed,local,1,c,nonlocal_subj,number,banker,officers,hated,themselves,The banker said that the officers hated themselves . <eos>,The banker said that the officers hated themselves .,the banker said that the officers hated ***mask*** .,10.393799491846707
575,48,embed,local,1,d,nonlocal_subj,number,officer,bankers,hated,themselves,The officer said that the bankers hated themselves . <eos>,The officer said that the bankers hated themselves .,the officer said that the bankers hated ***mask*** .,11.880911648357191
576,49,embed,local,1,a,none,none,mechanics,officers,doubted,themselves,The mechanics said that the officers doubted themselves . <eos>,The mechanics said that the officers doubted themselves .,the mechanics said that the officers doubted ***mask*** .,9.53651591313106
577,49,embed,local,1,b,none,none,officers,mechanics,doubted,themselves,The officers said that the mechanics doubted themselves . <eos>,The officers said that the mechanics doubted themselves .,the officers said that the mechanics doubted ***mask*** .,10.097926623157141
578,49,embed,local,1,c,none,none,bankers,officers,doubted,themselves,The bankers said that the officers doubted themselves . <eos>,The bankers said that the officers doubted themselves .,the bankers said that the officers doubted ***mask*** .,9.315120533254094
579,49,embed,local,1,d,none,none,officers,bankers,doubted,themselves,The officers said that the bankers doubted themselves . <eos>,The officers said that the bankers doubted themselves .,the officers said that the bankers doubted ***mask*** .,10.094113857486256
580,49,embed,nonlocal,0,a,local_subj,number,mechanics,officer,doubted,themselves,The mechanics said that the officer doubted themselves . <eos>,The mechanics said that the officer doubted themselves .,the mechanics said that the officer doubted ***mask*** .,11.420123841387406
581,49,embed,nonlocal,0,b,local_subj,number,officers,mechanic,doubted,themselves,The officers said that the mechanic doubted themselves . <eos>,The officers said that the mechanic doubted themselves .,the officers said that the mechanic doubted ***mask*** .,11.772642002556287
582,49,embed,nonlocal,0,c,local_subj,number,bankers,officer,doubted,themselves,The bankers said that the officer doubted themselves . <eos>,The bankers said that the officer doubted themselves .,the bankers said that the officer doubted ***mask*** .,11.557540762044521
583,49,embed,nonlocal,0,d,local_subj,number,officers,banker,doubted,themselves,The officers said that the banker doubted themselves . <eos>,The officers said that the banker doubted themselves .,the officers said that the banker doubted ***mask*** .,10.865076771001478
584,49,embed,local,1,a,nonlocal_subj,number,mechanic,officers,doubted,themselves,The mechanic said that the officers doubted themselves . <eos>,The mechanic said that the officers doubted themselves .,the mechanic said that the officers doubted ***mask*** .,11.05300611916088
585,49,embed,local,1,b,nonlocal_subj,number,officer,mechanics,doubted,themselves,The officer said that the mechanics doubted themselves . <eos>,The officer said that the mechanics doubted themselves .,the officer said that the mechanics doubted ***mask*** .,11.28864453469441
586,49,embed,local,1,c,nonlocal_subj,number,banker,officers,doubted,themselves,The banker said that the officers doubted themselves . <eos>,The banker said that the officers doubted themselves .,the banker said that the officers doubted ***mask*** .,10.07875541916427
587,49,embed,local,1,d,nonlocal_subj,number,officer,bankers,doubted,themselves,The officer said that the bankers doubted themselves . <eos>,The officer said that the bankers doubted themselves .,the officer said that the bankers doubted ***mask*** .,11.618378369027074
588,50,embed,local,1,a,none,none,mechanics,teachers,hurt,themselves,The mechanics said that the teachers hurt themselves . <eos>,The mechanics said that the teachers hurt themselves .,the mechanics said that the teachers hurt ***mask*** .,3.149586316626321
589,50,embed,local,1,b,none,none,teachers,mechanics,hurt,themselves,The teachers said that the mechanics hurt themselves . <eos>,The teachers said that the mechanics hurt themselves .,the teachers said that the mechanics hurt ***mask*** .,4.12829447426795
590,50,embed,local,1,c,none,none,bankers,teachers,hurt,themselves,The bankers said that the teachers hurt themselves . <eos>,The bankers said that the teachers hurt themselves .,the bankers said that the teachers hurt ***mask*** .,4.774513638471931
591,50,embed,local,1,d,none,none,teachers,bankers,hurt,themselves,The teachers said that the bankers hurt themselves . <eos>,The teachers said that the bankers hurt themselves .,the teachers said that the bankers hurt ***mask*** .,5.7836163231819455
592,50,embed,nonlocal,0,a,local_subj,number,mechanics,teacher,hurt,themselves,The mechanics said that the teacher hurt themselves . <eos>,The mechanics said that the teacher hurt themselves .,the mechanics said that the teacher hurt ***mask*** .,7.556536111304585
593,50,embed,nonlocal,0,b,local_subj,number,teachers,mechanic,hurt,themselves,The teachers said that the mechanic hurt themselves . <eos>,The teachers said that the mechanic hurt themselves .,the teachers said that the mechanic hurt ***mask*** .,7.0429881424529235
594,50,embed,nonlocal,0,c,local_subj,number,bankers,teacher,hurt,themselves,The bankers said that the teacher hurt themselves . <eos>,The bankers said that the teacher hurt themselves .,the bankers said that the teacher hurt ***mask*** .,9.35371509418181
595,50,embed,nonlocal,0,d,local_subj,number,teachers,banker,hurt,themselves,The teachers said that the banker hurt themselves . <eos>,The teachers said that the banker hurt themselves .,the teachers said that the banker hurt ***mask*** .,8.016287371721745
596,50,embed,local,1,a,nonlocal_subj,number,mechanic,teachers,hurt,themselves,The mechanic said that the teachers hurt themselves . <eos>,The mechanic said that the teachers hurt themselves .,the mechanic said that the teachers hurt ***mask*** .,6.046475088554626
597,50,embed,local,1,b,nonlocal_subj,number,teacher,mechanics,hurt,themselves,The teacher said that the mechanics hurt themselves . <eos>,The teacher said that the mechanics hurt themselves .,the teacher said that the mechanics hurt ***mask*** .,6.4144332787892955
598,50,embed,local,1,c,nonlocal_subj,number,banker,teachers,hurt,themselves,The banker said that the teachers hurt themselves . <eos>,The banker said that the teachers hurt themselves .,the banker said that the teachers hurt ***mask*** .,4.866186121851745
599,50,embed,local,1,d,nonlocal_subj,number,teacher,bankers,hurt,themselves,The teacher said that the bankers hurt themselves . <eos>,The teacher said that the bankers hurt themselves .,the teacher said that the bankers hurt ***mask*** .,7.789842068021515
600,51,embed,local,1,a,none,none,mechanics,teachers,injured,themselves,The mechanics said that the teachers injured themselves . <eos>,The mechanics said that the teachers injured themselves .,the mechanics said that the teachers injured ***mask*** .,0.6344568836212896
601,51,embed,local,1,b,none,none,teachers,mechanics,injured,themselves,The teachers said that the mechanics injured themselves . <eos>,The teachers said that the mechanics injured themselves .,the teachers said that the mechanics injured ***mask*** .,1.860449584358077
602,51,embed,local,1,c,none,none,bankers,teachers,injured,themselves,The bankers said that the teachers injured themselves . <eos>,The bankers said that the teachers injured themselves .,the bankers said that the teachers injured ***mask*** .,0.6624115783941857
603,51,embed,local,1,d,none,none,teachers,bankers,injured,themselves,The teachers said that the bankers injured themselves . <eos>,The teachers said that the bankers injured themselves .,the teachers said that the bankers injured ***mask*** .,1.6894084349263025
