,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
571,48,embed,local,1,d,nonlocal_subj,number,officers,banker,hated,herself,The officers said that the banker hated herself . <eos>,The officers said that the banker hated herself .,the officers said that the banker hated ***mask*** .,12.274361332676985
572,48,embed,nonlocal,0,a,local_subj,number,mechanic,officers,hated,herself,The mechanic said that the officers hated herself . <eos>,The mechanic said that the officers hated herself .,the mechanic said that the officers hated ***mask*** .,13.696700430664562
573,48,embed,nonlocal,0,b,local_subj,number,officer,mechanics,hated,herself,The officer said that the mechanics hated herself . <eos>,The officer said that the mechanics hated herself .,the officer said that the mechanics hated ***mask*** .,13.372000756397815
574,48,embed,nonlocal,0,c,local_subj,number,banker,officers,hated,herself,The banker said that the officers hated herself . <eos>,The banker said that the officers hated herself .,the banker said that the officers hated ***mask*** .,13.329009504287772
575,48,embed,nonlocal,0,d,local_subj,number,officer,bankers,hated,herself,The officer said that the bankers hated herself . <eos>,The officer said that the bankers hated herself .,the officer said that the bankers hated ***mask*** .,15.469443042334678
576,49,embed,local,1,a,none,none,mechanic,officer,doubted,herself,The mechanic said that the officer doubted herself . <eos>,The mechanic said that the officer doubted herself .,the mechanic said that the officer doubted ***mask*** .,11.590073710395211
577,49,embed,local,1,b,none,none,officer,mechanic,doubted,herself,The officer said that the mechanic doubted herself . <eos>,The officer said that the mechanic doubted herself .,the officer said that the mechanic doubted ***mask*** .,11.885153911725094
578,49,embed,local,1,c,none,none,banker,officer,doubted,herself,The banker said that the officer doubted herself . <eos>,The banker said that the officer doubted herself .,the banker said that the officer doubted ***mask*** .,10.745364489129116
579,49,embed,local,1,d,none,none,officer,banker,doubted,herself,The officer said that the banker doubted herself . <eos>,The officer said that the banker doubted herself .,the officer said that the banker doubted ***mask*** .,11.855125369389562
580,49,embed,local,1,a,nonlocal_subj,number,mechanics,officer,doubted,herself,The mechanics said that the officer doubted herself . <eos>,The mechanics said that the officer doubted herself .,the mechanics said that the officer doubted ***mask*** .,11.151840043996897
581,49,embed,local,1,b,nonlocal_subj,number,officers,mechanic,doubted,herself,The officers said that the mechanic doubted herself . <eos>,The officers said that the mechanic doubted herself .,the officers said that the mechanic doubted ***mask*** .,11.898790507823996
582,49,embed,local,1,c,nonlocal_subj,number,bankers,officer,doubted,herself,The bankers said that the officer doubted herself . <eos>,The bankers said that the officer doubted herself .,the bankers said that the officer doubted ***mask*** .,10.153737280924597
583,49,embed,local,1,d,nonlocal_subj,number,officers,banker,doubted,herself,The officers said that the banker doubted herself . <eos>,The officers said that the banker doubted herself .,the officers said that the banker doubted ***mask*** .,11.87400675932859
584,49,embed,nonlocal,0,a,local_subj,number,mechanic,officers,doubted,herself,The mechanic said that the officers doubted herself . <eos>,The mechanic said that the officers doubted herself .,the mechanic said that the officers doubted ***mask*** .,13.417843198965118
585,49,embed,nonlocal,0,b,local_subj,number,officer,mechanics,doubted,herself,The officer said that the mechanics doubted herself . <eos>,The officer said that the mechanics doubted herself .,the officer said that the mechanics doubted ***mask*** .,13.138038678218079
586,49,embed,nonlocal,0,c,local_subj,number,banker,officers,doubted,herself,The banker said that the officers doubted herself . <eos>,The banker said that the officers doubted herself .,the banker said that the officers doubted ***mask*** .,12.695091556148734
587,49,embed,nonlocal,0,d,local_subj,number,officer,bankers,doubted,herself,The officer said that the bankers doubted herself . <eos>,The officer said that the bankers doubted herself .,the officer said that the bankers doubted ***mask*** .,15.038060742165793
588,50,embed,local,1,a,none,none,mechanic,teacher,hurt,herself,The mechanic said that the teacher hurt herself . <eos>,The mechanic said that the teacher hurt herself .,the mechanic said that the teacher hurt ***mask*** .,6.465649736001417
589,50,embed,local,1,b,none,none,teacher,mechanic,hurt,herself,The teacher said that the mechanic hurt herself . <eos>,The teacher said that the mechanic hurt herself .,the teacher said that the mechanic hurt ***mask*** .,6.718665758856805
590,50,embed,local,1,c,none,none,banker,teacher,hurt,herself,The banker said that the teacher hurt herself . <eos>,The banker said that the teacher hurt herself .,the banker said that the teacher hurt ***mask*** .,6.286587367700574
591,50,embed,local,1,d,none,none,teacher,banker,hurt,herself,The teacher said that the banker hurt herself . <eos>,The teacher said that the banker hurt herself .,the teacher said that the banker hurt ***mask*** .,7.701030029607481
592,50,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,hurt,herself,The mechanics said that the teacher hurt herself . <eos>,The mechanics said that the teacher hurt herself .,the mechanics said that the teacher hurt ***mask*** .,6.227471270179357
593,50,embed,local,1,b,nonlocal_subj,number,teachers,mechanic,hurt,herself,The teachers said that the mechanic hurt herself . <eos>,The teachers said that the mechanic hurt herself .,the teachers said that the mechanic hurt ***mask*** .,6.485046296951541
594,50,embed,local,1,c,nonlocal_subj,number,bankers,teacher,hurt,herself,The bankers said that the teacher hurt herself . <eos>,The bankers said that the teacher hurt herself .,the bankers said that the teacher hurt ***mask*** .,6.442464430388541
595,50,embed,local,1,d,nonlocal_subj,number,teachers,banker,hurt,herself,The teachers said that the banker hurt herself . <eos>,The teachers said that the banker hurt herself .,the teachers said that the banker hurt ***mask*** .,7.816596321275379
596,50,embed,nonlocal,0,a,local_subj,number,mechanic,teachers,hurt,herself,The mechanic said that the teachers hurt herself . <eos>,The mechanic said that the teachers hurt herself .,the mechanic said that the teachers hurt ***mask*** .,8.106396557790527
597,50,embed,nonlocal,0,b,local_subj,number,teacher,mechanics,hurt,herself,The teacher said that the mechanics hurt herself . <eos>,The teacher said that the mechanics hurt herself .,the teacher said that the mechanics hurt ***mask*** .,9.198831023997172
598,50,embed,nonlocal,0,c,local_subj,number,banker,teachers,hurt,herself,The banker said that the teachers hurt herself . <eos>,The banker said that the teachers hurt herself .,the banker said that the teachers hurt ***mask*** .,7.866089097959509
599,50,embed,nonlocal,0,d,local_subj,number,teacher,bankers,hurt,herself,The teacher said that the bankers hurt herself . <eos>,The teacher said that the bankers hurt herself .,the teacher said that the bankers hurt ***mask*** .,9.651416630772575
600,51,embed,local,1,a,none,none,mechanic,teacher,injured,herself,The mechanic said that the teacher injured herself . <eos>,The mechanic said that the teacher injured herself .,the mechanic said that the teacher injured ***mask*** .,3.1181196124936856
601,51,embed,local,1,b,none,none,teacher,mechanic,injured,herself,The teacher said that the mechanic injured herself . <eos>,The teacher said that the mechanic injured herself .,the teacher said that the mechanic injured ***mask*** .,4.242389742479369
602,51,embed,local,1,c,none,none,banker,teacher,injured,herself,The banker said that the teacher injured herself . <eos>,The banker said that the teacher injured herself .,the banker said that the teacher injured ***mask*** .,2.526175362294016
603,51,embed,local,1,d,none,none,teacher,banker,injured,herself,The teacher said that the banker injured herself . <eos>,The teacher said that the banker injured herself .,the teacher said that the banker injured ***mask*** .,4.350249460712462
604,51,embed,local,1,a,nonlocal_subj,number,mechanics,teacher,injured,herself,The mechanics said that the teacher injured herself . <eos>,The mechanics said that the teacher injured herself .,the mechanics said that the teacher injured ***mask*** .,3.0989128868320095
